LOAN_ID,CUSTOMER_ID,LOAN_TYPE,SANCTION_AMT,INT_RATE,TENURE_MTHS
LN-HM-00414,RET-00414,Home Loan,1510000.0,9.14,300
LN-HM-00415,RET-00415,Vehicle Loan,1460000.0,10.07,72
LN-HM-00416,RET-00416,Personal Loan,1600000.0,11.61,48
LN-HM-00417,RET-00417,Home Loan,3850000.0,9.29,120
LN-HM-00418,RET-00418,Vehicle Loan,900000.0,9.63,48
LN-HM-00419,RET-00419,Personal Loan,1210000.0,13.96,12
LN-HM-00420,RET-00420,Home Loan,3020000.0,9.26,180
LN-HM-00421,RET-00421,Home Loan,1790000.0,8.62,120
LN-HM-00422,RET-00422,Home Loan,9550000.0,8.92,180
LN-HM-00423,RET-00423,Home Loan,3590000.0,8.5,120
LN-HM-00424,RET-00424,Home Loan,2610000.0,9.34,300
LN-HM-00425,RET-00425,Home Loan,2990000.0,8.54,180
LN-HM-00426,RET-00426,Personal Loan,780000.0,12.35,60
LN-HM-00427,RET-00427,Home Loan,3510000.0,9.32,180
LN-HM-00428,RET-00428,Personal Loan,1080000.0,13.66,60
LN-HM-00429,RET-00429,Home Loan,2090000.0,8.72,300
LN-HM-00430,RET-00430,Home Loan,6980000.0,9.25,180
LN-HM-00431,RET-00431,Personal Loan,570000.0,13.4,12
LN-HM-00432,RET-00432,Personal Loan,350000.0,11.13,36
LN-HM-00433,RET-00433,Personal Loan,370000.0,11.36,24
LN-HM-00434,RET-00434,Personal Loan,350000.0,13.94,24
LN-HM-00435,RET-00435,Home Loan,1250000.0,9.38,300
LN-HM-00436,RET-00436,Personal Loan,970000.0,13.18,48
LN-HM-00437,RET-00437,Home Loan,7740000.0,8.57,300
LN-HM-00438,RET-00438,Vehicle Loan,1360000.0,10.77,84
LN-HM-00439,RET-00439,Home Loan,4970000.0,8.63,300
LN-HM-00440,RET-00440,Home Loan,3380000.0,8.72,240
LN-HM-00441,RET-00441,Personal Loan,650000.0,11.6,12
LN-HM-00442,RET-00442,Home Loan,2010000.0,9.14,180
LN-HM-00443,RET-00443,Personal Loan,350000.0,11.64,12
LN-HM-00444,RET-00444,Home Loan,3950000.0,8.8,300
LN-HM-00445,RET-00445,Home Loan,3890000.0,9.28,180
LN-HM-00446,RET-00446,Personal Loan,490000.0,12.08,48
LN-HM-00447,RET-00447,Vehicle Loan,490000.0,9.28,72
LN-HM-00448,RET-00448,Home Loan,4790000.0,8.79,120
LN-HM-00449,RET-00449,Home Loan,2200000.0,9.34,240
LN-HM-00450,RET-00450,Vehicle Loan,1550000.0,9.19,48
LN-HM-00451,RET-00451,Personal Loan,220000.0,13.87,12
LN-HM-00452,RET-00452,Home Loan,4570000.0,8.91,300
LN-HM-00453,RET-00453,Home Loan,2930000.0,9.42,300
LN-HM-00454,RET-00454,Vehicle Loan,480000.0,10.72,84
LN-HM-00455,RET-00455,Vehicle Loan,2650000.0,10.15,48
LN-HM-00456,RET-00456,Vehicle Loan,1040000.0,9.85,60
LN-HM-00457,RET-00457,Home Loan,1980000.0,8.83,300
LN-HM-00458,RET-00458,Vehicle Loan,1690000.0,9.3,36
LN-HM-00459,RET-00459,Vehicle Loan,1070000.0,10.68,84
LN-HM-00460,RET-00460,Vehicle Loan,1050000.0,10.24,72
LN-HM-00461,RET-00461,Home Loan,1370000.0,8.71,300
LN-HM-00462,RET-00462,Home Loan,3090000.0,8.62,120
LN-HM-00463,RET-00463,Personal Loan,290000.0,13.93,60
LN-HM-00464,RET-00464,Vehicle Loan,960000.0,10.94,72
LN-HM-00465,RET-00465,Personal Loan,1840000.0,11.43,60
LN-HM-00466,RET-00466,Home Loan,1790000.0,9.47,120
LN-HM-00467,RET-00467,Vehicle Loan,940000.0,9.45,72
LN-HM-00468,RET-00468,Home Loan,1260000.0,9.14,300
LN-HM-00469,RET-00469,Personal Loan,510000.0,12.56,12
LN-HM-00470,RET-00470,Personal Loan,1260000.0,13.74,60
LN-HM-00471,RET-00471,Personal Loan,530000.0,13.53,24
LN-HM-00472,RET-00472,Home Loan,2610000.0,9.45,300
LN-HM-00473,RET-00473,Personal Loan,320000.0,12.36,60
LN-HM-00474,RET-00474,Home Loan,1460000.0,9.31,300
LN-HM-00475,RET-00475,Home Loan,4800000.0,8.83,180
LN-HM-00476,RET-00476,Personal Loan,1650000.0,11.78,24
LN-HM-00477,RET-00477,Personal Loan,610000.0,12.73,12
LN-HM-00478,RET-00478,Personal Loan,1170000.0,12.86,12
LN-HM-00479,RET-00479,Vehicle Loan,670000.0,10.13,84
LN-HM-00480,RET-00480,Home Loan,9320000.0,9.07,300
LN-HM-00481,RET-00481,Home Loan,2420000.0,8.88,120
LN-HM-00482,RET-00482,Home Loan,3380000.0,9.46,240
LN-HM-00483,RET-00483,Personal Loan,430000.0,11.06,24
LN-HM-00484,RET-00484,Home Loan,2380000.0,9.24,180
LN-HM-00485,RET-00485,Personal Loan,1100000.0,13.22,36
LN-HM-00486,RET-00486,Personal Loan,370000.0,13.51,24
LN-HM-00487,RET-00487,Home Loan,3610000.0,9.07,300
LN-HM-00488,RET-00488,Home Loan,2220000.0,8.52,120
LN-HM-00489,RET-00489,Home Loan,2190000.0,9.42,180
LN-HM-00490,RET-00490,Vehicle Loan,820000.0,9.15,48
LN-HM-00491,RET-00491,Personal Loan,980000.0,12.32,24
LN-HM-00492,RET-00492,Home Loan,2130000.0,8.78,120
LN-HM-00493,RET-00493,Home Loan,6100000.0,8.56,180
LN-HM-00494,RET-00494,Home Loan,7870000.0,9.35,300
LN-HM-00495,RET-00495,Vehicle Loan,650000.0,9.41,72
LN-HM-00496,RET-00496,Home Loan,1400000.0,9.47,300
LN-HM-00497,RET-00497,Home Loan,1830000.0,9.13,120
LN-HM-00498,RET-00498,Vehicle Loan,2270000.0,10.42,36
LN-HM-00499,RET-00499,Vehicle Loan,700000.0,10.38,72
LN-HM-00500,RET-00500,Personal Loan,1800000.0,11.2,12
LN-HM-00501,RET-00501,Personal Loan,490000.0,11.49,24
LN-HM-00502,RET-00502,Personal Loan,1090000.0,11.3,48
LN-HM-00503,RET-00503,Vehicle Loan,5140000.0,10.63,48
LN-HM-00504,RET-00504,Home Loan,7690000.0,8.57,240
LN-HM-00505,RET-00505,Vehicle Loan,480000.0,9.9,36
LN-HM-00506,RET-00506,Home Loan,1200000.0,8.95,240
LN-HM-00507,RET-00507,Home Loan,2550000.0,8.95,120
LN-HM-00508,RET-00508,Personal Loan,1730000.0,13.51,36
LN-HM-00509,RET-00509,Home Loan,3860000.0,9.28,180
LN-HM-00510,RET-00510,Personal Loan,310000.0,13.01,48
LN-HM-00511,RET-00511,Personal Loan,440000.0,13.7,60
LN-HM-00512,RET-00512,Vehicle Loan,1550000.0,10.59,84
LN-HM-00513,RET-00513,Personal Loan,2590000.0,13.56,12
LN-HM-00514,RET-00514,Home Loan,2770000.0,9.26,180
LN-HM-00515,RET-00515,Home Loan,4850000.0,9.14,240
LN-HM-00516,RET-00516,Personal Loan,2690000.0,12.42,12
LN-HM-00517,RET-00517,Home Loan,2600000.0,9.49,300
LN-HM-00518,RET-00518,Home Loan,2960000.0,8.59,120
LN-HM-00519,RET-00519,Home Loan,4680000.0,9.37,120
LN-HM-00520,RET-00520,Home Loan,3160000.0,8.94,180
LN-HM-00521,RET-00521,Home Loan,5300000.0,8.99,180
LN-HM-00522,RET-00522,Vehicle Loan,960000.0,9.87,84
LN-HM-00523,RET-00523,Home Loan,3510000.0,9.24,240
LN-HM-00524,RET-00524,Personal Loan,440000.0,12.41,36
LN-HM-00525,RET-00525,Home Loan,3000000.0,8.6,240
LN-HM-00526,RET-00526,Home Loan,2070000.0,8.84,120
LN-HM-00527,RET-00527,Home Loan,3980000.0,8.88,180
LN-HM-00528,RET-00528,Home Loan,1190000.0,9.47,300
LN-HM-00529,RET-00529,Home Loan,6730000.0,9.33,240
LN-HM-00530,RET-00530,Personal Loan,280000.0,11.42,48
LN-HM-00531,RET-00531,Home Loan,7730000.0,9.3,120
LN-HM-00532,RET-00532,Home Loan,9590000.0,8.77,300
LN-HM-00533,RET-00533,Home Loan,5400000.0,9.28,300
LN-HM-00534,RET-00534,Home Loan,1600000.0,8.97,180
LN-HM-00535,RET-00535,Personal Loan,370000.0,13.33,12
LN-HM-00536,RET-00536,Home Loan,2220000.0,8.71,240
LN-HM-00537,RET-00537,Home Loan,2690000.0,9.05,180
LN-HM-00538,RET-00538,Home Loan,7310000.0,8.91,120
LN-HM-00539,RET-00539,Personal Loan,460000.0,13.79,60
LN-HM-00540,RET-00540,Personal Loan,700000.0,13.99,48
LN-HM-00541,RET-00541,Personal Loan,340000.0,13.49,24
LN-HM-00542,RET-00542,Home Loan,1710000.0,9.26,120
LN-HM-00543,RET-00543,Vehicle Loan,1120000.0,10.52,72
LN-HM-00544,RET-00544,Personal Loan,360000.0,12.74,24
LN-HM-00545,RET-00545,Home Loan,2490000.0,8.57,240
LN-HM-00546,RET-00546,Personal Loan,1280000.0,11.56,12
LN-HM-00547,RET-00547,Vehicle Loan,450000.0,9.58,84
LN-HM-00548,RET-00548,Home Loan,1800000.0,9.32,120
LN-HM-00549,RET-00549,Home Loan,2580000.0,8.89,120
LN-HM-00550,RET-00550,Personal Loan,1080000.0,12.34,36
LN-HM-00551,RET-00551,Personal Loan,770000.0,12.33,12
LN-HM-00552,RET-00552,Home Loan,2110000.0,8.65,300
LN-HM-00553,RET-00553,Home Loan,8610000.0,9.4,240
LN-HM-00554,RET-00554,Home Loan,2620000.0,8.92,180
LN-HM-00555,RET-00555,Personal Loan,300000.0,13.59,36
LN-HM-00556,RET-00556,Personal Loan,450000.0,11.18,36
LN-HM-00557,RET-00557,Personal Loan,1470000.0,11.13,36
LN-HM-00558,RET-00558,Home Loan,2190000.0,9.44,240
LN-HM-00559,RET-00559,Personal Loan,820000.0,11.14,60
LN-HM-00560,RET-00560,Home Loan,1740000.0,8.53,120
LN-HM-00561,RET-00561,Personal Loan,690000.0,13.38,24
LN-HM-00562,RET-00562,Vehicle Loan,2100000.0,10.66,48
LN-HM-00563,RET-00563,Vehicle Loan,1750000.0,9.97,60
LN-HM-00564,RET-00564,Home Loan,1620000.0,9.3,120
LN-HM-00565,RET-00565,Personal Loan,400000.0,13.97,24
LN-HM-00566,RET-00566,Home Loan,5250000.0,9.39,180
LN-HM-00567,RET-00567,Vehicle Loan,1460000.0,9.35,60
LN-HM-00568,RET-00568,Home Loan,4080000.0,9.17,120
LN-HM-00569,RET-00569,Home Loan,2750000.0,9.03,180
LN-HM-00570,RET-00570,Personal Loan,820000.0,13.84,12
LN-HM-00571,RET-00571,Home Loan,5200000.0,8.75,300
LN-HM-00572,RET-00572,Home Loan,2740000.0,8.59,240
LN-HM-00573,RET-00573,Home Loan,3920000.0,8.72,300
LN-HM-00574,RET-00574,Personal Loan,480000.0,13.62,60
LN-HM-00575,RET-00575,Personal Loan,2310000.0,11.19,48
LN-HM-00576,RET-00576,Personal Loan,410000.0,12.2,60
LN-HM-00577,RET-00577,Home Loan,4130000.0,8.86,180
LN-HM-00578,RET-00578,Vehicle Loan,1250000.0,10.61,48
LN-HM-00579,RET-00579,Personal Loan,400000.0,12.51,60
LN-HM-00580,RET-00580,Personal Loan,1520000.0,11.12,24
LN-HM-00581,RET-00581,Home Loan,5870000.0,8.8,180
LN-HM-00582,RET-00582,Vehicle Loan,730000.0,10.38,60
LN-HM-00583,RET-00583,Home Loan,11570000.0,9.29,120
LN-HM-00584,RET-00584,Vehicle Loan,1480000.0,10.13,48
LN-HM-00585,RET-00585,Vehicle Loan,670000.0,10.28,84
LN-HM-00586,RET-00586,Personal Loan,270000.0,12.87,36
LN-HM-00587,RET-00587,Vehicle Loan,900000.0,9.59,48
LN-HM-00588,RET-00588,Personal Loan,1670000.0,12.35,60
LN-HM-00589,RET-00589,Home Loan,3240000.0,9.31,180
LN-HM-00590,RET-00590,Personal Loan,1680000.0,11.1,60
LN-HM-00591,RET-00591,Home Loan,1990000.0,8.95,300
LN-HM-00592,RET-00592,Personal Loan,580000.0,11.78,48
LN-HM-00593,RET-00593,Home Loan,2310000.0,9.18,240
LN-HM-00594,RET-00594,Personal Loan,880000.0,13.95,12
LN-HM-00595,RET-00595,Home Loan,4240000.0,9.31,180
LN-HM-00596,RET-00596,Vehicle Loan,3360000.0,9.85,84
LN-HM-00597,RET-00597,Personal Loan,1580000.0,11.26,24
LN-HM-00598,RET-00598,Personal Loan,1590000.0,11.35,60
LN-HM-00599,RET-00599,Personal Loan,880000.0,12.3,24
LN-HM-00600,RET-00600,Home Loan,2470000.0,8.93,180
LN-HM-00601,RET-00601,Vehicle Loan,1620000.0,9.08,72
LN-HM-00602,RET-00602,Home Loan,3560000.0,8.5,300
LN-HM-00603,RET-00603,Home Loan,2760000.0,8.62,240
LN-HM-00604,RET-00604,Personal Loan,240000.0,13.17,48
LN-HM-00605,RET-00605,Home Loan,2910000.0,9.39,120
LN-HM-00606,RET-00606,Vehicle Loan,1920000.0,9.31,60
LN-HM-00607,RET-00607,Personal Loan,830000.0,11.39,24
LN-HM-00608,RET-00608,Home Loan,2490000.0,8.78,120
LN-HM-00609,RET-00609,Vehicle Loan,890000.0,9.43,36
LN-HM-00610,RET-00610,Home Loan,1600000.0,9.35,240
LN-HM-00611,RET-00611,Home Loan,2540000.0,8.51,180
LN-HM-00612,RET-00612,Home Loan,2490000.0,8.86,300
LN-HM-00613,RET-00613,Home Loan,2460000.0,8.64,120
LN-HM-00614,RET-00614,Home Loan,1600000.0,8.82,120
LN-HM-00615,RET-00615,Home Loan,2850000.0,9.44,300
LN-HM-00616,RET-00616,Vehicle Loan,1770000.0,9.82,72
LN-HM-00617,RET-00617,Personal Loan,1880000.0,12.14,36
LN-HM-00618,RET-00618,Personal Loan,380000.0,13.34,24
LN-HM-00619,RET-00619,Home Loan,10360000.0,8.6,300
LN-HM-00620,RET-00620,Personal Loan,820000.0,13.49,12
LN-HM-00621,RET-00621,Home Loan,1120000.0,9.23,120
LN-HM-00622,RET-00622,Home Loan,2830000.0,8.52,300
LN-HM-00623,RET-00623,Home Loan,1430000.0,9.11,120
LN-HM-00624,RET-00624,Personal Loan,400000.0,11.66,60
LN-HM-00625,RET-00625,Personal Loan,1330000.0,13.25,24
LN-HM-00626,RET-00626,Home Loan,1460000.0,8.86,180
LN-HM-00627,RET-00627,Vehicle Loan,1760000.0,9.5,48
LN-HM-00628,RET-00628,Personal Loan,720000.0,12.17,48
LN-HM-00629,RET-00629,Personal Loan,580000.0,11.27,24
LN-HM-00630,RET-00630,Home Loan,5050000.0,9.28,300
LN-HM-00631,RET-00631,Home Loan,1220000.0,8.67,180
LN-HM-00632,RET-00632,Home Loan,8670000.0,9.33,180
LN-HM-00633,RET-00633,Home Loan,4020000.0,8.92,120
LN-HM-00634,RET-00634,Vehicle Loan,1010000.0,9.76,36
LN-HM-00635,RET-00635,Personal Loan,500000.0,13.33,12
LN-HM-00636,RET-00636,Vehicle Loan,780000.0,9.46,84
LN-HM-00637,RET-00637,Personal Loan,1180000.0,12.34,24
LN-HM-00638,RET-00638,Home Loan,2180000.0,9.18,300
LN-HM-00639,RET-00639,Home Loan,6450000.0,9.3,180
LN-HM-00640,RET-00640,Personal Loan,390000.0,11.18,60
LN-HM-00641,RET-00641,Vehicle Loan,570000.0,10.45,84
LN-HM-00642,RET-00642,Vehicle Loan,1600000.0,9.16,84
LN-HM-00643,RET-00643,Personal Loan,720000.0,12.69,36
LN-HM-00644,RET-00644,Home Loan,960000.0,9.12,240
LN-HM-00645,RET-00645,Vehicle Loan,1550000.0,9.68,72
LN-HM-00646,RET-00646,Home Loan,2480000.0,8.69,180
LN-HM-00647,RET-00647,Personal Loan,670000.0,11.86,60
LN-HM-00648,RET-00648,Home Loan,1370000.0,8.6,240
LN-HM-00649,RET-00649,Personal Loan,520000.0,11.24,12
LN-HM-00650,RET-00650,Home Loan,8400000.0,8.85,240
LN-HM-00651,RET-00651,Personal Loan,1730000.0,11.7,36
LN-HM-00652,RET-00652,Home Loan,2650000.0,9.14,300
LN-HM-00653,RET-00653,Home Loan,4170000.0,8.87,240
LN-HM-00654,RET-00654,Home Loan,3890000.0,8.58,180
LN-HM-00655,RET-00655,Home Loan,3950000.0,9.27,120
LN-HM-00656,RET-00656,Home Loan,1770000.0,9.14,180
LN-HM-00657,RET-00657,Personal Loan,1080000.0,12.7,36
LN-HM-00658,RET-00658,Home Loan,4390000.0,9.24,120
LN-HM-00659,RET-00659,Personal Loan,1120000.0,12.15,60
LN-HM-00660,RET-00660,Personal Loan,580000.0,11.34,24
LN-HM-00661,RET-00661,Vehicle Loan,1480000.0,10.88,72
LN-HM-00662,RET-00662,Personal Loan,610000.0,11.41,12
LN-HM-00663,RET-00663,Personal Loan,1320000.0,13.85,60
LN-HM-00664,RET-00664,Personal Loan,2420000.0,12.07,12
LN-HM-00665,RET-00665,Home Loan,1490000.0,8.51,120
LN-HM-00666,RET-00666,Vehicle Loan,1500000.0,10.27,72
LN-HM-00667,RET-00667,Personal Loan,3070000.0,13.12,12
LN-HM-00668,RET-00668,Home Loan,5570000.0,8.94,180
LN-HM-00669,RET-00669,Personal Loan,1210000.0,12.13,48
LN-HM-00670,RET-00670,Home Loan,2560000.0,8.57,120
LN-HM-00671,RET-00671,Vehicle Loan,1020000.0,9.64,72
LN-HM-00672,RET-00672,Home Loan,3700000.0,8.73,240
LN-HM-00673,RET-00673,Home Loan,2110000.0,9.41,240
LN-HM-00674,RET-00674,Home Loan,1160000.0,8.5,300
LN-HM-00675,RET-00675,Vehicle Loan,900000.0,10.05,60
LN-HM-00676,RET-00676,Personal Loan,1660000.0,13.42,24
LN-HM-00677,RET-00677,Home Loan,1370000.0,9.46,180
LN-HM-00678,RET-00678,Personal Loan,470000.0,13.78,48
LN-HM-00679,RET-00679,Vehicle Loan,940000.0,9.55,72
LN-HM-00680,RET-00680,Vehicle Loan,770000.0,9.88,84
LN-HM-00681,RET-00681,Personal Loan,540000.0,12.86,48
LN-HM-00682,RET-00682,Vehicle Loan,1670000.0,10.28,48
LN-HM-00683,RET-00683,Vehicle Loan,1100000.0,10.86,60
LN-HM-00684,RET-00684,Home Loan,6900000.0,9.48,240
LN-HM-00685,RET-00685,Personal Loan,1210000.0,12.94,48
LN-HM-00686,RET-00686,Home Loan,5930000.0,8.62,240
LN-HM-00687,RET-00687,Personal Loan,440000.0,12.05,60
LN-HM-00688,RET-00688,Home Loan,3570000.0,9.43,300
LN-HM-00689,RET-00689,Home Loan,2750000.0,9.15,180
LN-HM-00690,RET-00690,Personal Loan,860000.0,12.22,48
LN-HM-00691,RET-00691,Vehicle Loan,1000000.0,9.37,84
LN-HM-00692,RET-00692,Home Loan,2590000.0,8.9,240
LN-HM-00693,RET-00693,Vehicle Loan,3800000.0,9.13,48
LN-HM-00694,RET-00694,Personal Loan,440000.0,11.37,48
LN-HM-00695,RET-00695,Home Loan,4500000.0,9.17,180
LN-HM-00696,RET-00696,Home Loan,3290000.0,9.39,180
LN-HM-00697,RET-00697,Personal Loan,700000.0,12.73,12
LN-HM-00698,RET-00698,Home Loan,2070000.0,9.38,300
LN-HM-00699,RET-00699,Home Loan,2480000.0,8.93,300
LN-HM-00700,RET-00700,Home Loan,2470000.0,9.43,120
LN-HM-00701,RET-00701,Home Loan,4780000.0,9.47,120
LN-HM-00702,RET-00702,Personal Loan,1070000.0,13.42,48
LN-HM-00703,RET-00703,Personal Loan,290000.0,11.45,60
LN-HM-00704,RET-00704,Home Loan,1240000.0,9.07,300
LN-HM-00705,RET-00705,Personal Loan,1370000.0,11.35,48
LN-HM-00706,RET-00706,Vehicle Loan,1350000.0,9.67,60
LN-HM-00707,RET-00707,Vehicle Loan,460000.0,10.54,36
LN-HM-00708,RET-00708,Home Loan,5840000.0,9.38,180
LN-HM-00709,RET-00709,Home Loan,2920000.0,9.32,300
LN-HM-00710,RET-00710,Home Loan,6580000.0,9.38,240
LN-HM-00711,RET-00711,Personal Loan,240000.0,13.67,12
LN-HM-00712,RET-00712,Home Loan,1260000.0,9.37,180
LN-HM-00713,RET-00713,Home Loan,2980000.0,9.3,240
LN-HM-00714,RET-00714,Vehicle Loan,1070000.0,10.04,72
LN-HM-00715,RET-00715,Home Loan,3400000.0,9.41,120
LN-HM-00716,RET-00716,Vehicle Loan,690000.0,9.7,48
LN-HM-00717,RET-00717,Home Loan,9260000.0,8.8,300
LN-HM-00718,RET-00718,Personal Loan,140000.0,13.26,24
LN-HM-00719,RET-00719,Vehicle Loan,860000.0,9.85,60
LN-HM-00720,RET-00720,Home Loan,3300000.0,9.19,240
LN-HM-00721,RET-00721,Vehicle Loan,970000.0,10.02,60
LN-HM-00722,RET-00722,Vehicle Loan,2220000.0,10.53,72
LN-HM-00723,RET-00723,Vehicle Loan,2040000.0,10.7,36
LN-HM-00724,RET-00724,Home Loan,7540000.0,8.6,300
LN-HM-00725,RET-00725,Personal Loan,1160000.0,11.99,36
LN-HM-00726,RET-00726,Vehicle Loan,420000.0,10.42,84
LN-HM-00727,RET-00727,Home Loan,1100000.0,8.78,300
LN-HM-00728,RET-00728,Vehicle Loan,2890000.0,10.01,60
LN-HM-00729,RET-00729,Home Loan,5080000.0,8.57,240
LN-HM-00730,RET-00730,Vehicle Loan,2120000.0,9.52,72
LN-HM-00731,RET-00731,Personal Loan,400000.0,11.82,12
LN-HM-00732,RET-00732,Home Loan,2530000.0,9.32,300
LN-HM-00733,RET-00733,Personal Loan,390000.0,13.72,48
LN-HM-00734,RET-00734,Home Loan,2230000.0,9.18,180
LN-HM-00735,RET-00735,Home Loan,4090000.0,9.21,180
LN-HM-00736,RET-00736,Home Loan,13650000.0,9.28,180
LN-HM-00737,RET-00737,Personal Loan,780000.0,11.67,60
LN-HM-00738,RET-00738,Personal Loan,1270000.0,13.07,60
LN-HM-00739,RET-00739,Home Loan,2350000.0,9.35,180
LN-HM-00740,RET-00740,Home Loan,1620000.0,9.08,120
LN-HM-00741,RET-00741,Home Loan,5110000.0,8.65,240
LN-HM-00742,RET-00742,Personal Loan,370000.0,13.86,48
LN-HM-00743,RET-00743,Home Loan,5420000.0,8.9,120
LN-HM-00744,RET-00744,Personal Loan,1440000.0,12.59,48
LN-HM-00745,RET-00745,Home Loan,3670000.0,8.93,240
LN-HM-00746,RET-00746,Personal Loan,950000.0,12.56,24
LN-HM-00747,RET-00747,Home Loan,1650000.0,9.4,300
LN-HM-00748,RET-00748,Vehicle Loan,840000.0,9.28,36
LN-HM-00749,RET-00749,Personal Loan,1060000.0,11.63,12
LN-HM-00750,RET-00750,Vehicle Loan,330000.0,9.24,48
LN-HM-00751,RET-00751,Home Loan,2620000.0,9.29,180
LN-HM-00752,RET-00752,Vehicle Loan,1880000.0,9.51,84
LN-HM-00753,RET-00753,Vehicle Loan,2980000.0,10.76,84
LN-HM-00754,RET-00754,Home Loan,2390000.0,8.83,180
LN-HM-00755,RET-00755,Personal Loan,1630000.0,12.94,12
LN-HM-00756,RET-00756,Home Loan,1670000.0,9.34,180
LN-HM-00757,RET-00757,Personal Loan,380000.0,11.95,60
LN-HM-00758,RET-00758,Vehicle Loan,1200000.0,10.3,36
LN-HM-00759,RET-00759,Home Loan,4640000.0,8.64,300
LN-HM-00760,RET-00760,Home Loan,1480000.0,8.65,120
LN-HM-00761,RET-00761,Personal Loan,1720000.0,13.54,48
LN-HM-00762,RET-00762,Home Loan,1110000.0,8.77,240
LN-HM-00763,RET-00763,Personal Loan,740000.0,13.53,24
LN-HM-00764,RET-00764,Home Loan,4000000.0,9.08,300
LN-HM-00765,RET-00765,Personal Loan,200000.0,13.53,12
LN-HM-00766,RET-00766,Personal Loan,1740000.0,11.95,48
LN-HM-00767,RET-00767,Personal Loan,300000.0,13.54,12
LN-HM-00768,RET-00768,Home Loan,3510000.0,9.08,240
LN-HM-00769,RET-00769,Personal Loan,950000.0,12.99,24
LN-HM-00770,RET-00770,Home Loan,1640000.0,8.97,240
LN-HM-00771,RET-00771,Personal Loan,190000.0,11.44,24
LN-HM-00772,RET-00772,Vehicle Loan,3660000.0,10.39,48
LN-HM-00773,RET-00773,Personal Loan,940000.0,12.58,12
LN-HM-00774,RET-00774,Home Loan,1390000.0,8.74,240
LN-HM-00775,RET-00775,Personal Loan,880000.0,12.73,60
LN-HM-00776,RET-00776,Home Loan,3280000.0,8.55,180
LN-HM-00777,RET-00777,Vehicle Loan,1550000.0,9.63,84
LN-HM-00778,RET-00778,Home Loan,1000000.0,9.5,300
LN-HM-00779,RET-00779,Vehicle Loan,1050000.0,10.38,84
LN-HM-00780,RET-00780,Home Loan,2040000.0,8.52,120
LN-HM-00781,RET-00781,Home Loan,4290000.0,8.94,120
LN-HM-00782,RET-00782,Personal Loan,820000.0,11.78,12
LN-HM-00783,RET-00783,Home Loan,3810000.0,8.73,240
LN-HM-00784,RET-00784,Home Loan,7460000.0,8.62,300
LN-HM-00785,RET-00785,Personal Loan,2410000.0,13.52,60
LN-HM-00786,RET-00786,Home Loan,1170000.0,8.61,120
LN-HM-00787,RET-00787,Home Loan,2550000.0,8.8,240
LN-HM-00788,RET-00788,Home Loan,4860000.0,8.59,240
LN-HM-00789,RET-00789,Personal Loan,350000.0,11.5,60
LN-HM-00790,RET-00790,Home Loan,1330000.0,9.13,180
LN-HM-00791,RET-00791,Personal Loan,910000.0,13.63,36
LN-HM-00792,RET-00792,Personal Loan,1210000.0,13.45,24
LN-HM-00793,RET-00793,Personal Loan,340000.0,12.71,60
LN-HM-00794,RET-00794,Home Loan,3350000.0,9.28,300
LN-HM-00795,RET-00795,Vehicle Loan,460000.0,10.42,72
LN-HM-00796,RET-00796,Home Loan,3980000.0,8.72,120
LN-HM-00797,RET-00797,Home Loan,3330000.0,8.71,120
LN-HM-00798,RET-00798,Home Loan,1710000.0,9.38,240
LN-HM-00799,RET-00799,Vehicle Loan,730000.0,9.84,72
LN-HM-00800,RET-00800,Vehicle Loan,300000.0,9.79,84
LN-HM-00801,RET-00801,Home Loan,6940000.0,8.56,120
LN-HM-00802,RET-00802,Home Loan,1440000.0,9.48,300
LN-HM-00803,RET-00803,Home Loan,3430000.0,8.93,300
LN-HM-00804,RET-00804,Home Loan,2030000.0,8.53,120
LN-HM-00805,RET-00805,Personal Loan,1710000.0,11.39,60
LN-HM-00806,RET-00806,Personal Loan,2430000.0,12.2,24
LN-HM-00807,RET-00807,Vehicle Loan,2660000.0,10.14,84
LN-HM-00808,RET-00808,Home Loan,14030000.0,9.1,180
LN-HM-00809,RET-00809,Vehicle Loan,620000.0,10.87,60
LN-HM-00810,RET-00810,Home Loan,1840000.0,8.77,180
LN-HM-00811,RET-00811,Home Loan,10290000.0,9.06,300
LN-HM-00812,RET-00812,Home Loan,2580000.0,9.48,240
LN-HM-00813,RET-00813,Personal Loan,770000.0,11.94,12
LN-HM-00814,RET-00814,Home Loan,1690000.0,8.88,180
LN-HM-00815,RET-00815,Personal Loan,390000.0,13.26,48
LN-HM-00816,RET-00816,Home Loan,7120000.0,8.94,240
LN-HM-00817,RET-00817,Personal Loan,170000.0,11.16,12
LN-HM-00818,RET-00818,Home Loan,4450000.0,9.43,120
LN-HM-00819,RET-00819,Personal Loan,590000.0,13.72,48
LN-HM-00820,RET-00820,Personal Loan,390000.0,12.91,60
LN-HM-00821,RET-00821,Personal Loan,840000.0,11.31,24
LN-HM-00822,RET-00822,Vehicle Loan,1460000.0,9.13,60
LN-HM-00823,RET-00823,Vehicle Loan,1590000.0,9.08,60
LN-HM-00824,RET-00824,Home Loan,5130000.0,8.72,180
LN-HM-00825,RET-00825,Home Loan,2300000.0,8.64,120
LN-HM-00826,RET-00826,Personal Loan,4580000.0,13.46,48
LN-HM-00827,RET-00827,Personal Loan,860000.0,12.95,24
