COLLATERAL_ID,LOAN_ID,SECURITY_TYPE,ASSESSED_VAL
COL-00549,LN-HM-00549,Mortgage,2740000.0
COL-00550,LN-HM-00550,None,0.0
COL-00551,LN-HM-00551,None,0.0
COL-00552,LN-HM-00552,Mortgage,2460000.0
COL-00553,LN-HM-00553,Mortgage,11230000.0
COL-00554,LN-HM-00554,Mortgage,3430000.0
COL-00555,LN-HM-00555,None,0.0
COL-00556,LN-HM-00556,None,0.0
COL-00557,LN-HM-00557,None,0.0
COL-00558,LN-HM-00558,Mortgage,2500000.0
COL-00559,LN-HM-00559,None,0.0
COL-00560,LN-HM-00560,Mortgage,2300000.0
COL-00561,LN-HM-00561,None,0.0
COL-00562,LN-HM-00562,Hypothecation,2630000.0
COL-00563,LN-HM-00563,Hypothecation,1890000.0
COL-00564,LN-HM-00564,Mortgage,1900000.0
COL-00565,LN-HM-00565,None,0.0
COL-00566,LN-HM-00566,Mortgage,7810000.0
COL-00567,LN-HM-00567,Hypothecation,1800000.0
COL-00568,LN-HM-00568,Mortgage,5080000.0
COL-00569,LN-HM-00569,Mortgage,3480000.0
COL-00570,LN-HM-00570,None,0.0
COL-00571,LN-HM-00571,Mortgage,6260000.0
COL-00572,LN-HM-00572,Mortgage,4190000.0
COL-00573,LN-HM-00573,Mortgage,5110000.0
COL-00574,LN-HM-00574,None,0.0
COL-00575,LN-HM-00575,None,0.0
COL-00576,LN-HM-00576,None,0.0
COL-00577,LN-HM-00577,Mortgage,4590000.0
COL-00578,LN-HM-00578,Hypothecation,1590000.0
COL-00579,LN-HM-00579,None,0.0
COL-00580,LN-HM-00580,None,0.0
COL-00581,LN-HM-00581,Mortgage,7520000.0
COL-00582,LN-HM-00582,Hypothecation,1050000.0
COL-00583,LN-HM-00583,Mortgage,13330000.0
COL-00584,LN-HM-00584,Hypothecation,2270000.0
COL-00585,LN-HM-00585,Hypothecation,770000.0
COL-00586,LN-HM-00586,None,0.0
COL-00587,LN-HM-00587,Hypothecation,1090000.0
COL-00588,LN-HM-00588,None,0.0
COL-00589,LN-HM-00589,Mortgage,3510000.0
COL-00590,LN-HM-00590,None,0.0
COL-00591,LN-HM-00591,Mortgage,2920000.0
COL-00592,LN-HM-00592,None,0.0
COL-00593,LN-HM-00593,Mortgage,3030000.0
COL-00594,LN-HM-00594,None,0.0
COL-00595,LN-HM-00595,Mortgage,5570000.0
COL-00596,LN-HM-00596,Hypothecation,5010000.0
COL-00597,LN-HM-00597,None,0.0
COL-00598,LN-HM-00598,None,0.0
COL-00599,LN-HM-00599,None,0.0
COL-00600,LN-HM-00600,Mortgage,2760000.0
COL-00601,LN-HM-00601,Hypothecation,1880000.0
COL-00602,LN-HM-00602,Mortgage,4890000.0
COL-00603,LN-HM-00603,Mortgage,4020000.0
COL-00604,LN-HM-00604,None,0.0
COL-00605,LN-HM-00605,Mortgage,3210000.0
COL-00606,LN-HM-00606,Hypothecation,2310000.0
COL-00607,LN-HM-00607,None,0.0
COL-00608,LN-HM-00608,Mortgage,3130000.0
COL-00609,LN-HM-00609,Hypothecation,1020000.0
COL-00610,LN-HM-00610,Mortgage,2220000.0
COL-00611,LN-HM-00611,Mortgage,3030000.0
COL-00612,LN-HM-00612,Mortgage,3630000.0
COL-00613,LN-HM-00613,Mortgage,2780000.0
COL-00614,LN-HM-00614,Mortgage,1750000.0
COL-00615,LN-HM-00615,Mortgage,3030000.0
COL-00616,LN-HM-00616,Hypothecation,1970000.0
COL-00617,LN-HM-00617,None,0.0
COL-00618,LN-HM-00618,None,0.0
COL-00619,LN-HM-00619,Mortgage,13590000.0
COL-00620,LN-HM-00620,None,0.0
COL-00621,LN-HM-00621,Mortgage,1320000.0
COL-00622,LN-HM-00622,Mortgage,3920000.0
COL-00623,LN-HM-00623,Mortgage,2010000.0
COL-00624,LN-HM-00624,None,0.0
COL-00625,LN-HM-00625,None,0.0
COL-00626,LN-HM-00626,Mortgage,2070000.0
COL-00627,LN-HM-00627,Hypothecation,2110000.0
COL-00628,LN-HM-00628,None,0.0
COL-00629,LN-HM-00629,None,0.0
COL-00630,LN-HM-00630,Mortgage,6780000.0
COL-00631,LN-HM-00631,Mortgage,1420000.0
COL-00632,LN-HM-00632,Mortgage,11450000.0
COL-00633,LN-HM-00633,Mortgage,4590000.0
COL-00634,LN-HM-00634,Hypothecation,1130000.0
COL-00635,LN-HM-00635,None,0.0
COL-00636,LN-HM-00636,Hypothecation,840000.0
COL-00637,LN-HM-00637,None,0.0
COL-00638,LN-HM-00638,Mortgage,3180000.0
COL-00639,LN-HM-00639,Mortgage,6870000.0
COL-00640,LN-HM-00640,None,0.0
COL-00641,LN-HM-00641,Hypothecation,820000.0
COL-00642,LN-HM-00642,Hypothecation,1780000.0
COL-00643,LN-HM-00643,None,0.0
COL-00644,LN-HM-00644,Mortgage,1260000.0
COL-00645,LN-HM-00645,Hypothecation,2320000.0
COL-00646,LN-HM-00646,Mortgage,2730000.0
COL-00647,LN-HM-00647,None,0.0
COL-00648,LN-HM-00648,Mortgage,1480000.0
COL-00649,LN-HM-00649,None,0.0
COL-00650,LN-HM-00650,Mortgage,9630000.0
COL-00651,LN-HM-00651,None,0.0
COL-00652,LN-HM-00652,Mortgage,3560000.0
COL-00653,LN-HM-00653,Mortgage,4450000.0
COL-00654,LN-HM-00654,Mortgage,4240000.0
COL-00655,LN-HM-00655,Mortgage,5390000.0
COL-00656,LN-HM-00656,Mortgage,1900000.0
COL-00657,LN-HM-00657,None,0.0
COL-00658,LN-HM-00658,Mortgage,4980000.0
COL-00659,LN-HM-00659,None,0.0
COL-00660,LN-HM-00660,None,0.0
COL-00661,LN-HM-00661,Hypothecation,1710000.0
COL-00662,LN-HM-00662,None,0.0
COL-00663,LN-HM-00663,None,0.0
COL-00664,LN-HM-00664,None,0.0
COL-00665,LN-HM-00665,Mortgage,1920000.0
COL-00666,LN-HM-00666,Hypothecation,1980000.0
COL-00667,LN-HM-00667,None,0.0
COL-00668,LN-HM-00668,Mortgage,6760000.0
COL-00669,LN-HM-00669,None,0.0
COL-00670,LN-HM-00670,Mortgage,3320000.0
COL-00671,LN-HM-00671,Hypothecation,1130000.0
COL-00672,LN-HM-00672,Mortgage,4790000.0
COL-00673,LN-HM-00673,Mortgage,2920000.0
COL-00674,LN-HM-00674,Mortgage,1590000.0
COL-00675,LN-HM-00675,Hypothecation,1180000.0
COL-00676,LN-HM-00676,None,0.0
COL-00677,LN-HM-00677,Mortgage,2000000.0
COL-00678,LN-HM-00678,None,0.0
COL-00679,LN-HM-00679,Hypothecation,990000.0
COL-00680,LN-HM-00680,Hypothecation,1120000.0
COL-00681,LN-HM-00681,None,0.0
COL-00682,LN-HM-00682,Hypothecation,2310000.0
COL-00683,LN-HM-00683,Hypothecation,1520000.0
COL-00684,LN-HM-00684,Mortgage,8270000.0
COL-00685,LN-HM-00685,None,0.0
COL-00686,LN-HM-00686,Mortgage,8830000.0
COL-00687,LN-HM-00687,None,0.0
COL-00688,LN-HM-00688,Mortgage,4020000.0
COL-00689,LN-HM-00689,Mortgage,3150000.0
COL-00690,LN-HM-00690,None,0.0
COL-00691,LN-HM-00691,Hypothecation,1240000.0
COL-00692,LN-HM-00692,Mortgage,3740000.0
COL-00693,LN-HM-00693,Hypothecation,5650000.0
COL-00694,LN-HM-00694,None,0.0
COL-00695,LN-HM-00695,Mortgage,6120000.0
COL-00696,LN-HM-00696,Mortgage,4440000.0
COL-00697,LN-HM-00697,None,0.0
COL-00698,LN-HM-00698,Mortgage,2190000.0
COL-00699,LN-HM-00699,Mortgage,3500000.0
COL-00700,LN-HM-00700,Mortgage,3610000.0
COL-00701,LN-HM-00701,Mortgage,5580000.0
COL-00702,LN-HM-00702,None,0.0
COL-00703,LN-HM-00703,None,0.0
COL-00704,LN-HM-00704,Mortgage,1680000.0
COL-00705,LN-HM-00705,None,0.0
COL-00706,LN-HM-00706,Hypothecation,1610000.0
COL-00707,LN-HM-00707,Hypothecation,570000.0
COL-00708,LN-HM-00708,Mortgage,7560000.0
COL-00709,LN-HM-00709,Mortgage,3740000.0
COL-00710,LN-HM-00710,Mortgage,7290000.0
COL-00711,LN-HM-00711,None,0.0
COL-00712,LN-HM-00712,Mortgage,1370000.0
COL-00713,LN-HM-00713,Mortgage,3660000.0
COL-00714,LN-HM-00714,Hypothecation,1230000.0
COL-00715,LN-HM-00715,Mortgage,4040000.0
COL-00716,LN-HM-00716,Hypothecation,980000.0
COL-00717,LN-HM-00717,Mortgage,9940000.0
COL-00718,LN-HM-00718,None,0.0
COL-00719,LN-HM-00719,Hypothecation,1100000.0
COL-00720,LN-HM-00720,Mortgage,3910000.0
COL-00721,LN-HM-00721,Hypothecation,1150000.0
COL-00722,LN-HM-00722,Hypothecation,2690000.0
COL-00723,LN-HM-00723,Hypothecation,2170000.0
COL-00724,LN-HM-00724,Mortgage,11090000.0
COL-00725,LN-HM-00725,None,0.0
COL-00726,LN-HM-00726,Hypothecation,630000.0
COL-00727,LN-HM-00727,Mortgage,1470000.0
COL-00728,LN-HM-00728,Hypothecation,3520000.0
COL-00729,LN-HM-00729,Mortgage,6210000.0
COL-00730,LN-HM-00730,Hypothecation,3130000.0
COL-00731,LN-HM-00731,None,0.0
COL-00732,LN-HM-00732,Mortgage,2940000.0
COL-00733,LN-HM-00733,None,0.0
COL-00734,LN-HM-00734,Mortgage,2810000.0
COL-00735,LN-HM-00735,Mortgage,5460000.0
COL-00736,LN-HM-00736,Mortgage,15710000.0
COL-00737,LN-HM-00737,None,0.0
COL-00738,LN-HM-00738,None,0.0
COL-00739,LN-HM-00739,Mortgage,2870000.0
COL-00740,LN-HM-00740,Mortgage,1970000.0
COL-00741,LN-HM-00741,Mortgage,6140000.0
COL-00742,LN-HM-00742,None,0.0
COL-00743,LN-HM-00743,Mortgage,8100000.0
COL-00744,LN-HM-00744,None,0.0
COL-00745,LN-HM-00745,Mortgage,3980000.0
COL-00746,LN-HM-00746,None,0.0
COL-00747,LN-HM-00747,Mortgage,2010000.0
COL-00748,LN-HM-00748,Hypothecation,1230000.0
COL-00749,LN-HM-00749,None,0.0
COL-00750,LN-HM-00750,Hypothecation,410000.0
COL-00751,LN-HM-00751,Mortgage,3400000.0
COL-00752,LN-HM-00752,Hypothecation,2180000.0
COL-00753,LN-HM-00753,Hypothecation,3650000.0
COL-00754,LN-HM-00754,Mortgage,2970000.0
COL-00755,LN-HM-00755,None,0.0
COL-00756,LN-HM-00756,Mortgage,2170000.0
COL-00757,LN-HM-00757,None,0.0
COL-00758,LN-HM-00758,Hypothecation,1740000.0
COL-00759,LN-HM-00759,Mortgage,5070000.0
COL-00760,LN-HM-00760,Mortgage,1750000.0
COL-00761,LN-HM-00761,None,0.0
COL-00762,LN-HM-00762,Mortgage,1380000.0
COL-00763,LN-HM-00763,None,0.0
COL-00764,LN-HM-00764,Mortgage,5340000.0
COL-00765,LN-HM-00765,None,0.0
COL-00766,LN-HM-00766,None,0.0
COL-00767,LN-HM-00767,None,0.0
COL-00768,LN-HM-00768,Mortgage,3950000.0
COL-00769,LN-HM-00769,None,0.0
COL-00770,LN-HM-00770,Mortgage,2050000.0
COL-00771,LN-HM-00771,None,0.0
COL-00772,LN-HM-00772,Hypothecation,4410000.0
COL-00773,LN-HM-00773,None,0.0
COL-00774,LN-HM-00774,Mortgage,1970000.0
COL-00775,LN-HM-00775,None,0.0
COL-00776,LN-HM-00776,Mortgage,4040000.0
COL-00777,LN-HM-00777,Hypothecation,1860000.0
COL-00778,LN-HM-00778,Mortgage,1230000.0
COL-00779,LN-HM-00779,Hypothecation,1330000.0
COL-00780,LN-HM-00780,Mortgage,2500000.0
COL-00781,LN-HM-00781,Mortgage,5520000.0
COL-00782,LN-HM-00782,None,0.0
COL-00783,LN-HM-00783,Mortgage,4900000.0
COL-00784,LN-HM-00784,Mortgage,8020000.0
COL-00785,LN-HM-00785,None,0.0
COL-00786,LN-HM-00786,Mortgage,1440000.0
COL-00787,LN-HM-00787,Mortgage,3830000.0
COL-00788,LN-HM-00788,Mortgage,5160000.0
COL-00789,LN-HM-00789,None,0.0
COL-00790,LN-HM-00790,Mortgage,1970000.0
COL-00791,LN-HM-00791,None,0.0
COL-00792,LN-HM-00792,None,0.0
COL-00793,LN-HM-00793,None,0.0
COL-00794,LN-HM-00794,Mortgage,4670000.0
COL-00795,LN-HM-00795,Hypothecation,660000.0
COL-00796,LN-HM-00796,Mortgage,4870000.0
COL-00797,LN-HM-00797,Mortgage,4850000.0
COL-00798,LN-HM-00798,Mortgage,2000000.0
COL-00799,LN-HM-00799,Hypothecation,890000.0
COL-00800,LN-HM-00800,Hypothecation,360000.0
COL-00801,LN-HM-00801,Mortgage,7510000.0
COL-00802,LN-HM-00802,Mortgage,1620000.0
COL-00803,LN-HM-00803,Mortgage,4640000.0
COL-00804,LN-HM-00804,Mortgage,2200000.0
COL-00805,LN-HM-00805,None,0.0
COL-00806,LN-HM-00806,None,0.0
COL-00807,LN-HM-00807,Hypothecation,3000000.0
COL-00808,LN-HM-00808,Mortgage,16440000.0
COL-00809,LN-HM-00809,Hypothecation,690000.0
COL-00810,LN-HM-00810,Mortgage,2390000.0
COL-00811,LN-HM-00811,Mortgage,12590000.0
COL-00812,LN-HM-00812,Mortgage,3100000.0
COL-00813,LN-HM-00813,None,0.0
COL-00814,LN-HM-00814,Mortgage,1810000.0
COL-00815,LN-HM-00815,None,0.0
COL-00816,LN-HM-00816,Mortgage,9780000.0
COL-00817,LN-HM-00817,None,0.0
COL-00818,LN-HM-00818,Mortgage,5950000.0
COL-00819,LN-HM-00819,None,0.0
COL-00820,LN-HM-00820,None,0.0
COL-00821,LN-HM-00821,None,0.0
COL-00822,LN-HM-00822,Hypothecation,1750000.0
COL-00823,LN-HM-00823,Hypothecation,1970000.0
COL-00824,LN-HM-00824,Mortgage,7490000.0
COL-00825,LN-HM-00825,Mortgage,2690000.0
COL-00826,LN-HM-00826,None,0.0
COL-00827,LN-HM-00827,None,0.0
COL-00828,LN-HM-00828,Hypothecation,1800000.0
COL-00829,LN-HM-00829,Mortgage,12180000.0
COL-00830,LN-HM-00830,Hypothecation,440000.0
COL-00831,LN-HM-00831,None,0.0
COL-00832,LN-HM-00832,Mortgage,3600000.0
COL-00833,LN-HM-00833,Hypothecation,1180000.0
COL-00834,LN-HM-00834,None,0.0
COL-00835,LN-HM-00835,Hypothecation,690000.0
COL-00836,LN-HM-00836,Mortgage,3710000.0
COL-00837,LN-HM-00837,Mortgage,5150000.0
COL-00838,LN-HM-00838,Hypothecation,1950000.0
COL-00839,LN-HM-00839,Mortgage,4380000.0
COL-00840,LN-HM-00840,Hypothecation,1370000.0
COL-00841,LN-HM-00841,None,0.0
COL-00842,LN-HM-00842,Mortgage,14110000.0
COL-00843,LN-HM-00843,Mortgage,9090000.0
COL-00844,LN-HM-00844,None,0.0
COL-00845,LN-HM-00845,None,0.0
COL-00846,LN-HM-00846,Mortgage,5730000.0
COL-00847,LN-HM-00847,Mortgage,14230000.0
COL-00848,LN-HM-00848,Mortgage,2580000.0
COL-00849,LN-HM-00849,Hypothecation,960000.0
COL-00850,LN-HM-00850,Hypothecation,1920000.0
COL-00851,LN-HM-00851,Mortgage,4300000.0
COL-00852,LN-HM-00852,None,0.0
COL-00853,LN-HM-00853,None,0.0
COL-00854,LN-HM-00854,Mortgage,10090000.0
COL-00855,LN-HM-00855,None,0.0
COL-00856,LN-HM-00856,Mortgage,2890000.0
COL-00857,LN-HM-00857,Hypothecation,960000.0
COL-00858,LN-HM-00858,Mortgage,6130000.0
COL-00859,LN-HM-00859,Hypothecation,1120000.0
COL-00860,LN-HM-00860,Mortgage,7460000.0
COL-00861,LN-HM-00861,Hypothecation,1460000.0
COL-00862,LN-HM-00862,Mortgage,8740000.0
COL-00863,LN-HM-00863,None,0.0
COL-00864,LN-HM-00864,Mortgage,2700000.0
COL-00865,LN-HM-00865,None,0.0
COL-00866,LN-HM-00866,Hypothecation,990000.0
COL-00867,LN-HM-00867,None,0.0
COL-00868,LN-HM-00868,Mortgage,1480000.0
COL-00869,LN-HM-00869,Mortgage,3010000.0
COL-00870,LN-HM-00870,Mortgage,4650000.0
COL-00871,LN-HM-00871,None,0.0
COL-00872,LN-HM-00872,Mortgage,3740000.0
COL-00873,LN-HM-00873,Mortgage,5380000.0
COL-00874,LN-HM-00874,None,0.0
COL-00875,LN-HM-00875,Hypothecation,620000.0
COL-00876,LN-HM-00876,None,0.0
COL-00877,LN-HM-00877,Mortgage,5610000.0
COL-00878,LN-HM-00878,None,0.0
COL-00879,LN-HM-00879,Hypothecation,870000.0
COL-00880,LN-HM-00880,Hypothecation,790000.0
COL-00881,LN-HM-00881,None,0.0
COL-00882,LN-HM-00882,Mortgage,2900000.0
COL-00883,LN-HM-00883,Mortgage,2550000.0
COL-00884,LN-HM-00884,Hypothecation,3330000.0
COL-00885,LN-HM-00885,Mortgage,5330000.0
COL-00886,LN-HM-00886,Mortgage,11210000.0
COL-00887,LN-HM-00887,None,0.0
COL-00888,LN-HM-00888,None,0.0
COL-00889,LN-HM-00889,Hypothecation,640000.0
COL-00890,LN-HM-00890,Hypothecation,1340000.0
COL-00891,LN-HM-00891,None,0.0
COL-00892,LN-HM-00892,None,0.0
COL-00893,LN-HM-00893,Mortgage,3590000.0
COL-00894,LN-HM-00894,Mortgage,3930000.0
COL-00895,LN-HM-00895,Mortgage,4150000.0
COL-00896,LN-HM-00896,None,0.0
COL-00897,LN-HM-00897,Hypothecation,3820000.0
COL-00898,LN-HM-00898,Mortgage,3020000.0
COL-00899,LN-HM-00899,Hypothecation,1990000.0
COL-00900,LN-HM-00900,Mortgage,1800000.0
COL-00901,LN-HM-00901,Mortgage,2760000.0
COL-00902,LN-HM-00902,Mortgage,3220000.0
COL-00903,LN-HM-00903,None,0.0
COL-00904,LN-HM-00904,Mortgage,5670000.0
COL-00905,LN-HM-00905,None,0.0
COL-00906,LN-HM-00906,Hypothecation,1510000.0
COL-00907,LN-HM-00907,Hypothecation,520000.0
COL-00908,LN-HM-00908,Hypothecation,600000.0
COL-00909,LN-HM-00909,None,0.0
COL-00910,LN-HM-00910,Mortgage,1380000.0
COL-00911,LN-HM-00911,Mortgage,5990000.0
COL-00912,LN-HM-00912,None,0.0
COL-00913,LN-HM-00913,None,0.0
COL-00914,LN-HM-00914,Mortgage,5410000.0
COL-00915,LN-HM-00915,Mortgage,3380000.0
COL-00916,LN-HM-00916,Mortgage,6960000.0
COL-00917,LN-HM-00917,Mortgage,5380000.0
COL-00918,LN-HM-00918,None,0.0
COL-00919,LN-HM-00919,Mortgage,3880000.0
COL-00920,LN-HM-00920,None,0.0
COL-00921,LN-HM-00921,None,0.0
COL-00922,LN-HM-00922,Hypothecation,5170000.0
COL-00923,LN-HM-00923,Mortgage,4470000.0
COL-00924,LN-HM-00924,Mortgage,1700000.0
COL-00925,LN-HM-00925,Mortgage,3360000.0
COL-00926,LN-HM-00926,Hypothecation,2280000.0
COL-00927,LN-HM-00927,Mortgage,8750000.0
COL-00928,LN-HM-00928,Mortgage,1710000.0
COL-00929,LN-HM-00929,Hypothecation,520000.0
COL-00930,LN-HM-00930,None,0.0
COL-00931,LN-HM-00931,Mortgage,4140000.0
COL-00932,LN-HM-00932,Mortgage,2030000.0
COL-00933,LN-HM-00933,Mortgage,2380000.0
COL-00934,LN-HM-00934,None,0.0
COL-00935,LN-HM-00935,Hypothecation,2220000.0
COL-00936,LN-HM-00936,Hypothecation,770000.0
COL-00937,LN-HM-00937,Mortgage,3590000.0
COL-00938,LN-HM-00938,Mortgage,2970000.0
COL-00939,LN-HM-00939,Mortgage,1100000.0
COL-00940,LN-HM-00940,None,0.0
COL-00941,LN-HM-00941,Mortgage,8290000.0
COL-00942,LN-HM-00942,None,0.0
COL-00943,LN-HM-00943,None,0.0
COL-00944,LN-HM-00944,None,0.0
COL-00945,LN-HM-00945,Mortgage,5440000.0
COL-00946,LN-HM-00946,None,0.0
COL-00947,LN-HM-00947,None,0.0
COL-00948,LN-HM-00948,Hypothecation,520000.0
COL-00949,LN-HM-00949,None,0.0
COL-00950,LN-HM-00950,Mortgage,4990000.0
COL-00951,LN-HM-00951,None,0.0
COL-00952,LN-HM-00952,Mortgage,5200000.0
COL-00953,LN-HM-00953,Mortgage,4600000.0
COL-00954,LN-HM-00954,Hypothecation,1890000.0
COL-00955,LN-HM-00955,None,0.0
COL-00956,LN-HM-00956,Mortgage,1560000.0
COL-00957,LN-HM-00957,Mortgage,5760000.0
COL-00958,LN-HM-00958,Mortgage,3680000.0
COL-00959,LN-HM-00959,Hypothecation,2680000.0
COL-00960,LN-HM-00960,Mortgage,3770000.0
COL-00961,LN-HM-00961,None,0.0
COL-00962,LN-HM-00962,Hypothecation,700000.0
COL-00963,LN-HM-00963,None,0.0
COL-00964,LN-HM-00964,None,0.0
COL-00965,LN-HM-00965,Mortgage,5110000.0
COL-00966,LN-HM-00966,Mortgage,3550000.0
COL-00967,LN-HM-00967,Mortgage,3170000.0
COL-00968,LN-HM-00968,Hypothecation,1260000.0
COL-00969,LN-HM-00969,Mortgage,5140000.0
COL-00970,LN-HM-00970,None,0.0
COL-00971,LN-HM-00971,Hypothecation,920000.0
COL-00972,LN-HM-00972,Mortgage,3270000.0
COL-00973,LN-HM-00973,Hypothecation,1690000.0
COL-00974,LN-HM-00974,Hypothecation,1040000.0
COL-00975,LN-HM-00975,Mortgage,3400000.0
COL-00976,LN-HM-00976,None,0.0
COL-00977,LN-HM-00977,Mortgage,2600000.0
COL-00978,LN-HM-00978,None,0.0
COL-00979,LN-HM-00979,Hypothecation,660000.0
COL-00980,LN-HM-00980,Mortgage,3300000.0
COL-00981,LN-HM-00981,Mortgage,4400000.0
COL-00982,LN-HM-00982,None,0.0
COL-00983,LN-HM-00983,Hypothecation,1110000.0
COL-00984,LN-HM-00984,None,0.0
COL-00985,LN-HM-00985,Hypothecation,2220000.0
COL-00986,LN-HM-00986,None,0.0
COL-00987,LN-HM-00987,None,0.0
COL-00988,LN-HM-00988,Mortgage,2230000.0
COL-00989,LN-HM-00989,Mortgage,1220000.0
COL-00990,LN-HM-00990,Mortgage,8410000.0
COL-00991,LN-HM-00991,Mortgage,8280000.0
COL-00992,LN-HM-00992,Hypothecation,2770000.0
COL-00993,LN-HM-00993,Hypothecation,4060000.0
COL-00994,LN-HM-00994,Mortgage,12440000.0
COL-00995,LN-HM-00995,Mortgage,2770000.0
COL-00996,LN-HM-00996,Hypothecation,3320000.0
COL-00997,LN-HM-00997,Mortgage,3920000.0
COL-00998,LN-HM-00998,None,0.0
COL-00999,LN-HM-00999,None,0.0
COL-01000,LN-HM-01000,Mortgage,2340000.0
COL-01001,LN-HM-01001,None,0.0
COL-01002,LN-HM-01002,Mortgage,10270000.0
COL-01003,LN-HM-01003,None,0.0
COL-01004,LN-HM-01004,Mortgage,3380000.0
COL-01005,LN-HM-01005,Mortgage,2160000.0
COL-01006,LN-HM-01006,Mortgage,3770000.0
COL-01007,LN-HM-01007,None,0.0
COL-01008,LN-HM-01008,Hypothecation,3580000.0
COL-01009,LN-HM-01009,None,0.0
COL-01010,LN-HM-01010,Mortgage,6300000.0
COL-01011,LN-HM-01011,Mortgage,6540000.0
COL-01012,LN-HM-01012,None,0.0
COL-01013,LN-HM-01013,Mortgage,4190000.0
COL-01014,LN-HM-01014,Mortgage,6520000.0
COL-01015,LN-HM-01015,Hypothecation,2150000.0
COL-01016,LN-HM-01016,Mortgage,3680000.0
COL-01017,LN-HM-01017,Mortgage,20180000.0
COL-01018,LN-HM-01018,Mortgage,12450000.0
COL-01019,LN-HM-01019,Hypothecation,1720000.0
COL-01020,LN-HM-01020,Mortgage,4610000.0
COL-01021,LN-HM-01021,Mortgage,6810000.0
COL-01022,LN-HM-01022,Mortgage,4620000.0
COL-01023,LN-HM-01023,Mortgage,8550000.0
COL-01024,LN-HM-01024,None,0.0
COL-01025,LN-HM-01025,Hypothecation,1370000.0
COL-01026,LN-HM-01026,None,0.0
COL-01027,LN-HM-01027,Hypothecation,1530000.0
COL-01028,LN-HM-01028,Mortgage,1330000.0
COL-01029,LN-HM-01029,None,0.0
COL-01030,LN-HM-01030,None,0.0
COL-01031,LN-HM-01031,Mortgage,2100000.0
COL-01032,LN-HM-01032,None,0.0
COL-01033,LN-HM-01033,Hypothecation,1830000.0
COL-01034,LN-HM-01034,None,0.0
COL-01035,LN-HM-01035,None,0.0
COL-01036,LN-HM-01036,Hypothecation,1080000.0
COL-01037,LN-HM-01037,Hypothecation,3330000.0
COL-01038,LN-HM-01038,None,0.0
COL-01039,LN-HM-01039,None,0.0
COL-01040,LN-HM-01040,Hypothecation,2690000.0
COL-01041,LN-HM-01041,Mortgage,2460000.0
COL-01042,LN-HM-01042,Mortgage,2440000.0
COL-01043,LN-HM-01043,Mortgage,5640000.0
COL-01044,LN-HM-01044,Hypothecation,440000.0
COL-01045,LN-HM-01045,Mortgage,1700000.0
COL-01046,LN-HM-01046,Hypothecation,560000.0
COL-01047,LN-HM-01047,None,0.0
COL-01048,LN-HM-01048,Mortgage,10440000.0
COL-01049,LN-HM-01049,Mortgage,4300000.0
COL-01050,LN-HM-01050,Mortgage,2550000.0
COL-01051,LN-HM-01051,Mortgage,13550000.0
COL-01052,LN-HM-01052,Hypothecation,1450000.0
COL-01053,LN-HM-01053,Mortgage,16300000.0
COL-01054,LN-HM-01054,Mortgage,5190000.0
COL-01055,LN-HM-01055,Mortgage,6220000.0
COL-01056,LN-HM-01056,Mortgage,11560000.0
COL-01057,LN-HM-01057,Mortgage,3960000.0
COL-01058,LN-HM-01058,None,0.0
COL-01059,LN-HM-01059,Hypothecation,440000.0
COL-01060,LN-HM-01060,Hypothecation,2980000.0
COL-01061,LN-HM-01061,Mortgage,6590000.0
COL-01062,LN-HM-01062,Hypothecation,1180000.0
COL-01063,LN-HM-01063,Mortgage,7590000.0
COL-01064,LN-HM-01064,Hypothecation,660000.0
COL-01065,LN-HM-01065,None,0.0
COL-01066,LN-HM-01066,Hypothecation,1370000.0
COL-01067,LN-HM-01067,Mortgage,6390000.0
COL-01068,LN-HM-01068,Mortgage,4540000.0
COL-01069,LN-HM-01069,Hypothecation,2590000.0
COL-01070,LN-HM-01070,Hypothecation,2790000.0
COL-01071,LN-HM-01071,Hypothecation,510000.0
COL-01072,LN-HM-01072,None,0.0
COL-01073,LN-HM-01073,Mortgage,2110000.0
COL-01074,LN-HM-01074,Mortgage,6570000.0
COL-01075,LN-HM-01075,Mortgage,3720000.0
COL-01076,LN-HM-01076,Mortgage,2900000.0
COL-01077,LN-HM-01077,Mortgage,5030000.0
COL-01078,LN-HM-01078,Hypothecation,3200000.0
COL-01079,LN-HM-01079,Mortgage,6850000.0
COL-01080,LN-HM-01080,None,0.0
COL-01081,LN-HM-01081,Mortgage,2860000.0
COL-01082,LN-HM-01082,Mortgage,3540000.0
COL-01083,LN-HM-01083,Hypothecation,1960000.0
COL-01084,LN-HM-01084,Hypothecation,1710000.0
COL-01085,LN-HM-01085,None,0.0
COL-01086,LN-HM-01086,None,0.0
COL-01087,LN-HM-01087,None,0.0
COL-01088,LN-HM-01088,Mortgage,8620000.0
COL-01089,LN-HM-01089,None,0.0
COL-01090,LN-HM-01090,Mortgage,4640000.0
COL-01091,LN-HM-01091,None,0.0
COL-01092,LN-HM-01092,Mortgage,5470000.0
COL-01093,LN-HM-01093,Mortgage,5410000.0
COL-01094,LN-HM-01094,Mortgage,4980000.0
COL-01095,LN-HM-01095,Hypothecation,2280000.0
COL-01096,LN-HM-01096,Mortgage,1320000.0
COL-01097,LN-HM-01097,None,0.0
COL-01098,LN-HM-01098,None,0.0
COL-01099,LN-HM-01099,Mortgage,5670000.0
COL-01100,LN-HM-01100,Mortgage,4270000.0
