LOAN_ID,SIMULATED_PD,OFFICER_DECISION,DEFAULT_STATUS,CALCULATED_FOIR,CALCULATED_LTV
LN-HM-00475,0.9549,Reject,1,0.6723,0.8
LN-HM-00476,0.4519,Reject,1,0.8024,0.0
LN-HM-00477,0.7552,Reject,1,1.1073,0.0
LN-HM-00478,0.5548,Reject,1,1.425,0.0
LN-HM-00479,1.0,Reject,1,0.671,0.8171
LN-HM-00480,0.7298,Reject,1,0.7714,0.6691
LN-HM-00481,0.6721,Reject,0,0.7604,0.9272
LN-HM-00482,0.3667,Reject,0,0.6149,0.9013
LN-HM-00483,0.5511,Reject,0,0.6986,0.0
LN-HM-00484,0.7528,Reject,1,0.7497,0.7041
LN-HM-00485,0.0,Approve,0,0.427,0.0
LN-HM-00486,0.4933,Reject,0,0.7971,0.0
LN-HM-00487,0.4232,Reject,1,0.378,0.8741
LN-HM-00488,0.588,Reject,1,0.9355,0.6607
LN-HM-00489,0.6802,Reject,1,0.8782,0.6518
LN-HM-00490,0.2683,Review,0,0.4721,0.8283
LN-HM-00491,0.539,Reject,0,0.7197,0.0
LN-HM-00492,0.4249,Reject,0,0.6349,0.9181
LN-HM-00493,0.7203,Reject,1,0.8234,0.9118
LN-HM-00494,0.9156,Reject,1,0.8341,0.9025
LN-HM-00495,0.3167,Reject,1,0.5837,0.8125
LN-HM-00496,0.6288,Reject,1,0.7311,0.8235
LN-HM-00497,0.7577,Reject,1,0.768,0.6606
LN-HM-00498,0.5049,Reject,1,0.8388,0.7828
LN-HM-00499,0.0,Approve,0,0.4245,0.9333
LN-HM-00500,0.4936,Reject,0,1.2556,0.0
LN-HM-00501,0.4311,Reject,0,0.6927,0.0
LN-HM-00502,0.4954,Reject,0,0.5159,0.0
LN-HM-00503,0.5684,Reject,1,0.7471,0.9261
LN-HM-00504,0.5207,Reject,1,0.6403,0.8181
LN-HM-00505,0.3346,Reject,0,0.8321,0.6857
LN-HM-00506,0.5531,Reject,0,0.7503,0.8824
LN-HM-00507,0.3745,Reject,0,0.6873,0.7183
LN-HM-00508,0.9429,Reject,1,0.8231,0.0
LN-HM-00509,0.5101,Reject,1,0.7757,0.698
LN-HM-00510,0.0,Approve,0,0.4749,0.0
LN-HM-00511,0.755,Reject,1,0.5057,0.0
LN-HM-00512,0.3646,Review,1,0.5094,0.8245
LN-HM-00513,0.3631,Reject,0,1.1794,0.0
LN-HM-00514,0.4224,Reject,1,0.8066,0.696
LN-HM-00515,0.1706,Reject,0,0.5923,0.7748
LN-HM-00516,0.5527,Reject,0,0.9156,0.0
LN-HM-00517,0.1395,Approve,1,0.3492,0.8966
LN-HM-00518,0.729,Reject,1,0.9067,0.7668
LN-HM-00519,0.7132,Reject,1,0.7081,0.9
LN-HM-00520,0.6221,Reject,0,0.6764,0.9133
LN-HM-00521,0.4534,Reject,1,0.7038,0.7518
LN-HM-00522,0.4532,Reject,0,0.4715,0.8205
LN-HM-00523,0.4568,Reject,0,0.7795,0.7163
LN-HM-00524,0.304,Reject,0,0.6032,0.0
LN-HM-00525,0.694,Reject,1,0.7813,0.6912
LN-HM-00526,0.6415,Reject,1,0.7011,0.8381
LN-HM-00527,0.5827,Reject,0,0.6343,0.9409
LN-HM-00528,0.6747,Reject,1,0.7545,0.8881
LN-HM-00529,0.9599,Reject,1,0.7044,0.9452
LN-HM-00530,0.0,Approve,0,0.3557,0.0
LN-HM-00531,0.367,Reject,1,0.7004,0.7661
LN-HM-00532,0.4304,Reject,0,0.6986,0.7816
LN-HM-00533,0.3152,Review,0,0.5481,0.7397
LN-HM-00534,0.6416,Reject,1,0.869,0.8377
LN-HM-00535,0.4222,Reject,0,0.8021,0.0
LN-HM-00536,0.9049,Reject,1,0.5014,0.8014
LN-HM-00537,0.6061,Reject,0,0.7036,0.8997
LN-HM-00538,0.8204,Reject,1,0.8204,0.8936
LN-HM-00539,0.2564,Review,1,0.5471,0.0
LN-HM-00540,0.4484,Reject,0,0.7577,0.0
LN-HM-00541,0.5614,Reject,0,0.5158,0.0
LN-HM-00542,0.0,Approve,0,0.4321,0.7037
LN-HM-00543,0.4448,Reject,0,0.347,0.7226
LN-HM-00544,0.4752,Reject,1,0.8954,0.0
LN-HM-00545,0.6785,Reject,0,0.6759,0.8957
LN-HM-00546,0.9641,Reject,1,1.4837,0.0
LN-HM-00547,0.0,Approve,0,0.3605,0.9375
LN-HM-00548,0.413,Reject,1,0.8424,0.7031
LN-HM-00549,1.0,Reject,1,0.7539,0.9416
LN-HM-00550,0.0,Approve,0,0.4543,0.0
LN-HM-00551,0.3566,Review,0,0.5035,0.0
LN-HM-00552,0.1119,Approve,0,0.455,0.8577
LN-HM-00553,0.9348,Reject,1,0.8276,0.7667
LN-HM-00554,0.4779,Reject,0,0.6075,0.7638
LN-HM-00555,0.1232,Approve,0,0.2366,0.0
LN-HM-00556,0.0,Approve,0,0.4905,0.0
LN-HM-00557,0.2313,Review,0,0.4398,0.0
LN-HM-00558,0.5138,Reject,1,0.6339,0.876
LN-HM-00559,0.3725,Reject,1,0.3946,0.0
LN-HM-00560,0.7083,Reject,0,0.9029,0.7565
LN-HM-00561,0.1187,Approve,0,0.3992,0.0
LN-HM-00562,0.2855,Review,1,0.5463,0.7985
LN-HM-00563,0.2309,Review,1,0.5275,0.9259
LN-HM-00564,0.585,Reject,1,0.8683,0.8526
LN-HM-00565,0.5148,Reject,1,0.6759,0.0
LN-HM-00566,0.0,Approve,0,0.3732,0.6722
LN-HM-00567,0.2215,Review,0,0.4828,0.8111
LN-HM-00568,0.8249,Reject,1,0.7075,0.8031
LN-HM-00569,0.421,Reject,1,0.7695,0.7902
LN-HM-00570,0.4935,Reject,0,0.9066,0.0
LN-HM-00571,1.0,Reject,1,0.8017,0.8307
LN-HM-00572,0.0,Approve,0,0.4795,0.6539
LN-HM-00573,0.1227,Approve,0,0.4447,0.7671
LN-HM-00574,0.8765,Reject,1,0.6965,0.0
LN-HM-00575,0.4334,Reject,0,0.5983,0.0
LN-HM-00576,0.778,Reject,1,0.5386,0.0
LN-HM-00577,0.7423,Reject,0,0.7406,0.8998
LN-HM-00578,0.2314,Reject,0,0.6374,0.7862
LN-HM-00579,0.0,Approve,0,0.3455,0.0
LN-HM-00580,0.4278,Reject,0,0.7208,0.0
LN-HM-00581,0.5822,Reject,1,0.7179,0.7806
LN-HM-00582,0.0521,Approve,0,0.2626,0.6952
LN-HM-00583,0.9224,Reject,1,0.8624,0.868
LN-HM-00584,0.4382,Reject,1,0.4442,0.652
LN-HM-00585,0.4585,Reject,1,0.4049,0.8701
LN-HM-00586,0.0,Approve,0,0.4832,0.0
LN-HM-00587,0.8208,Reject,1,0.5083,0.8257
LN-HM-00588,0.0,Approve,0,0.3479,0.0
LN-HM-00589,0.4674,Reject,1,0.5663,0.9231
LN-HM-00590,0.0,Approve,0,0.4235,0.0
LN-HM-00591,0.2176,Review,0,0.3261,0.6815
LN-HM-00592,0.0,Approve,0,0.4737,0.0
LN-HM-00593,0.4995,Reject,1,0.5515,0.7624
LN-HM-00594,0.5307,Reject,1,1.0705,0.0
LN-HM-00595,0.5061,Reject,1,0.5327,0.7612
LN-HM-00596,0.2362,Reject,0,0.6027,0.6707
LN-HM-00597,0.3922,Reject,1,0.6372,0.0
LN-HM-00598,0.4156,Reject,1,0.5621,0.0
LN-HM-00599,0.3798,Review,0,0.5463,0.0
LN-HM-00600,0.2734,Review,0,0.4992,0.8949
LN-HM-00601,0.7604,Reject,1,0.527,0.8617
LN-HM-00602,0.5375,Reject,0,0.5988,0.728
LN-HM-00603,0.4998,Reject,1,0.6096,0.6866
LN-HM-00604,0.2205,Review,0,0.249,0.0
LN-HM-00605,0.7983,Reject,1,0.8269,0.9065
LN-HM-00606,0.9076,Reject,1,0.7248,0.8312
LN-HM-00607,0.4768,Reject,0,0.7434,0.0
LN-HM-00608,0.0901,Approve,0,0.4628,0.7955
LN-HM-00609,0.3956,Reject,0,0.5926,0.8725
LN-HM-00610,0.0602,Approve,0,0.3665,0.7207
LN-HM-00611,0.3114,Review,0,0.3944,0.8383
LN-HM-00612,0.1988,Reject,0,0.5832,0.686
LN-HM-00613,0.6903,Reject,1,0.7434,0.8849
LN-HM-00614,0.8344,Reject,0,0.9003,0.9143
LN-HM-00615,0.9616,Reject,1,0.5621,0.9406
LN-HM-00616,0.4599,Reject,0,0.5531,0.8985
LN-HM-00617,0.6774,Reject,1,0.6403,0.0
LN-HM-00618,0.2555,Reject,0,0.5665,0.0
LN-HM-00619,0.4529,Reject,1,0.8288,0.7623
LN-HM-00620,0.6296,Reject,1,1.0969,0.0
LN-HM-00621,0.5803,Reject,1,0.7656,0.8485
LN-HM-00622,0.5622,Reject,0,0.7162,0.7219
LN-HM-00623,0.5572,Reject,1,1.088,0.7114
LN-HM-00624,0.7148,Reject,1,0.6368,0.0
LN-HM-00625,0.0067,Approve,0,0.358,0.0
LN-HM-00626,0.0085,Approve,0,0.4935,0.7053
LN-HM-00627,0.0,Approve,0,0.4873,0.8341
LN-HM-00628,0.5316,Reject,1,0.6768,0.0
LN-HM-00629,0.147,Reject,0,0.6095,0.0
LN-HM-00630,0.3843,Reject,1,0.7291,0.7448
LN-HM-00631,0.9343,Reject,1,0.8854,0.8592
LN-HM-00632,0.6328,Reject,1,0.8301,0.7572
LN-HM-00633,0.7021,Reject,0,0.9529,0.8758
LN-HM-00634,0.6832,Reject,1,0.8792,0.8938
LN-HM-00635,0.5305,Reject,1,0.8426,0.0
LN-HM-00636,0.4769,Reject,1,0.3347,0.9286
LN-HM-00637,0.3889,Reject,0,0.9366,0.0
LN-HM-00638,0.5235,Reject,1,0.2813,0.6855
LN-HM-00639,0.8667,Reject,1,0.9069,0.9389
LN-HM-00640,0.0,Approve,0,0.4768,0.0
LN-HM-00641,0.0,Approve,0,0.3999,0.6951
LN-HM-00642,0.0,Approve,0,0.4491,0.8989
LN-HM-00643,0.0,Approve,0,0.4541,0.0
LN-HM-00644,0.2724,Review,0,0.3485,0.7619
LN-HM-00645,0.0,Approve,0,0.3715,0.6681
LN-HM-00646,0.6565,Reject,1,0.7868,0.9084
LN-HM-00647,0.0,Approve,0,0.3206,0.0
LN-HM-00648,0.4209,Reject,1,0.5904,0.9257
LN-HM-00649,0.3494,Reject,0,1.4576,0.0
LN-HM-00650,0.7876,Reject,1,0.5457,0.8723
LN-HM-00651,0.6677,Reject,0,0.8365,0.0
LN-HM-00652,0.2671,Review,0,0.404,0.7444
LN-HM-00653,0.1855,Approve,0,0.4228,0.9371
LN-HM-00654,0.1319,Approve,0,0.3991,0.9175
LN-HM-00655,0.9351,Reject,1,1.0495,0.7328
LN-HM-00656,0.6031,Reject,1,0.8886,0.9316
LN-HM-00657,0.4237,Reject,0,0.7299,0.0
LN-HM-00658,0.7811,Reject,1,0.5578,0.8815
LN-HM-00659,0.0216,Approve,0,0.4615,0.0
LN-HM-00660,0.8062,Reject,0,0.5543,0.0
LN-HM-00661,0.0551,Approve,0,0.3406,0.8655
LN-HM-00662,0.6648,Reject,1,1.1567,0.0
LN-HM-00663,0.7417,Reject,1,0.5519,0.0
LN-HM-00664,0.6556,Reject,1,1.3908,0.0
LN-HM-00665,0.9409,Reject,1,0.8377,0.776
LN-HM-00666,0.0803,Approve,0,0.3916,0.7576
LN-HM-00667,0.4965,Reject,1,1.0442,0.0
LN-HM-00668,0.9342,Reject,1,0.863,0.824
LN-HM-00669,0.1068,Approve,0,0.348,0.0
LN-HM-00670,0.5386,Reject,1,0.9567,0.7711
LN-HM-00671,0.5165,Reject,0,0.7354,0.9027
LN-HM-00672,0.2464,Reject,1,0.6352,0.7724
LN-HM-00673,0.0,Approve,0,0.4832,0.7226
LN-HM-00674,0.0,Approve,0,0.4952,0.7296
LN-HM-00675,0.9762,Reject,1,0.6537,0.7627
LN-HM-00676,0.4273,Reject,1,1.0186,0.0
LN-HM-00677,0.3056,Reject,1,0.5963,0.685
LN-HM-00678,0.0,Approve,0,0.3061,0.0
LN-HM-00679,0.0308,Approve,1,0.3025,0.9495
LN-HM-00680,0.2817,Review,0,0.5202,0.6875
LN-HM-00681,0.0,Approve,0,0.449,0.0
LN-HM-00682,0.2291,Review,0,0.5116,0.7229
LN-HM-00683,0.2754,Reject,0,0.6179,0.7237
LN-HM-00684,0.9691,Reject,1,0.5669,0.8343
LN-HM-00685,0.1901,Reject,0,0.6022,0.0
LN-HM-00686,0.1075,Approve,0,0.441,0.6716
LN-HM-00687,0.1564,Approve,0,0.1828,0.0
LN-HM-00688,1.0,Reject,1,0.7003,0.8881
LN-HM-00689,0.4585,Reject,0,0.6329,0.873
LN-HM-00690,0.2812,Review,1,0.3091,0.0
LN-HM-00691,0.4566,Reject,0,0.6012,0.8065
LN-HM-00692,0.4108,Reject,0,0.4078,0.6925
LN-HM-00693,0.708,Reject,1,0.5181,0.6726
LN-HM-00694,0.2392,Review,0,0.4985,0.0
LN-HM-00695,0.6871,Reject,1,0.7593,0.7353
LN-HM-00696,0.4969,Reject,1,0.6448,0.741
LN-HM-00697,0.6869,Reject,0,1.3243,0.0
LN-HM-00698,0.685,Reject,1,0.8272,0.9452
LN-HM-00699,0.4909,Reject,0,0.708,0.7086
LN-HM-00700,0.238,Reject,0,0.5591,0.6842
LN-HM-00701,0.7456,Reject,0,1.0283,0.8566
LN-HM-00702,0.3889,Review,0,0.5486,0.0
LN-HM-00703,0.3345,Reject,0,0.5748,0.0
LN-HM-00704,0.4934,Reject,1,0.4852,0.7381
LN-HM-00705,0.2971,Review,0,0.3592,0.0
LN-HM-00706,0.0,Approve,0,0.4716,0.8385
LN-HM-00707,0.2472,Reject,1,0.5653,0.807
LN-HM-00708,0.4579,Reject,0,0.7545,0.7725
LN-HM-00709,0.1795,Approve,0,0.3582,0.7807
LN-HM-00710,0.8252,Reject,1,0.7089,0.9026
LN-HM-00711,0.5304,Reject,1,0.8298,0.0
LN-HM-00712,1.0,Reject,1,0.8143,0.9197
LN-HM-00713,1.0,Reject,1,0.8425,0.8142
LN-HM-00714,0.4546,Reject,0,0.691,0.8699
LN-HM-00715,0.7395,Reject,1,0.9138,0.8416
LN-HM-00716,0.3181,Review,0,0.5414,0.7041
LN-HM-00717,0.1369,Approve,0,0.3982,0.9316
LN-HM-00718,0.0,Approve,0,0.449,0.0
LN-HM-00719,0.3875,Reject,0,0.732,0.7818
LN-HM-00720,0.3602,Reject,0,0.5631,0.844
LN-HM-00721,0.0,Approve,0,0.4138,0.8435
LN-HM-00722,0.2504,Reject,0,0.5779,0.8253
LN-HM-00723,0.4446,Reject,0,0.7601,0.9401
LN-HM-00724,0.3227,Reject,0,0.6373,0.6799
LN-HM-00725,0.4884,Reject,1,0.638,0.0
LN-HM-00726,0.1972,Reject,0,0.5794,0.6667
LN-HM-00727,0.9235,Reject,1,0.6691,0.7483
LN-HM-00728,0.2231,Review,0,0.5234,0.821
LN-HM-00729,0.5413,Reject,1,0.5736,0.818
LN-HM-00730,0.3214,Reject,1,0.6427,0.6773
LN-HM-00731,1.0,Reject,1,0.9001,0.0
LN-HM-00732,0.5653,Reject,1,0.5465,0.8605
LN-HM-00733,0.1665,Approve,0,0.3552,0.0
LN-HM-00734,0.7569,Reject,0,0.6964,0.7936
LN-HM-00735,0.6722,Reject,1,0.7529,0.7491
LN-HM-00736,0.3862,Reject,1,0.6057,0.8689
LN-HM-00737,0.2059,Review,0,0.5411,0.0
LN-HM-00738,0.4406,Reject,0,0.377,0.0
LN-HM-00739,0.8941,Reject,1,0.682,0.8188
LN-HM-00740,0.6914,Reject,0,0.779,0.8223
LN-HM-00741,0.4526,Reject,0,0.6275,0.8322
LN-HM-00742,0.2958,Review,0,0.4076,0.0
LN-HM-00743,0.8149,Reject,1,0.5437,0.6691
LN-HM-00744,0.0,Approve,0,0.2336,0.0
LN-HM-00745,0.7285,Reject,0,0.8848,0.9221
LN-HM-00746,0.4523,Reject,0,0.5669,0.0
LN-HM-00747,0.4837,Reject,1,0.6349,0.8209
LN-HM-00748,0.9214,Reject,1,0.9726,0.6829
LN-HM-00749,0.6107,Reject,0,0.7841,0.0
LN-HM-00750,0.3326,Review,0,0.5259,0.8049
LN-HM-00751,0.6417,Reject,1,0.7401,0.7706
LN-HM-00752,0.2135,Review,0,0.4435,0.8624
LN-HM-00753,0.0404,Approve,0,0.3643,0.8164
LN-HM-00754,0.6611,Reject,0,0.7857,0.8047
LN-HM-00755,0.4288,Reject,0,1.2503,0.0
LN-HM-00756,0.5178,Reject,0,0.6021,0.7696
LN-HM-00757,0.1416,Approve,0,0.2948,0.0
LN-HM-00758,0.4689,Reject,0,0.6892,0.6897
LN-HM-00759,0.7688,Reject,1,0.6826,0.9152
LN-HM-00760,0.6736,Reject,0,0.5761,0.8457
LN-HM-00761,0.2587,Review,0,0.4715,0.0
LN-HM-00762,0.4791,Reject,0,0.6329,0.8043
LN-HM-00763,0.4603,Reject,1,0.768,0.0
LN-HM-00764,0.1703,Approve,0,0.4364,0.7491
LN-HM-00765,0.435,Reject,0,1.0351,0.0
LN-HM-00766,0.4347,Reject,1,0.548,0.0
LN-HM-00767,0.4673,Reject,0,0.9122,0.0
LN-HM-00768,0.1511,Approve,0,0.4072,0.8886
LN-HM-00769,0.2229,Review,1,0.5187,0.0
LN-HM-00770,0.9267,Reject,1,0.7008,0.8
LN-HM-00771,0.0,Approve,0,0.4446,0.0
LN-HM-00772,0.5929,Reject,0,0.7354,0.8299
LN-HM-00773,0.4777,Reject,1,1.4253,0.0
LN-HM-00774,0.2731,Reject,0,0.611,0.7056
LN-HM-00775,0.0,Approve,0,0.3754,0.0
LN-HM-00776,1.0,Reject,1,0.8249,0.8119
LN-HM-00777,0.3689,Reject,0,0.6197,0.8333
LN-HM-00778,0.623,Reject,0,0.5895,0.813
LN-HM-00779,0.4785,Reject,0,0.4533,0.7895
LN-HM-00780,0.9617,Reject,1,0.7344,0.816
LN-HM-00781,1.0,Reject,1,0.7643,0.7772
LN-HM-00782,0.4858,Reject,1,0.7957,0.0
LN-HM-00783,0.5349,Reject,0,0.5873,0.7776
LN-HM-00784,0.5491,Reject,0,0.6334,0.9302
LN-HM-00785,0.0,Approve,0,0.4576,0.0
LN-HM-00786,0.3154,Review,0,0.3939,0.8125
LN-HM-00787,0.0105,Approve,0,0.4072,0.6658
LN-HM-00788,0.6659,Reject,0,0.6794,0.9419
LN-HM-00789,0.0,Approve,0,0.3338,0.0
LN-HM-00790,0.5738,Reject,1,0.8237,0.6751
LN-HM-00791,0.6988,Reject,1,0.7375,0.0
LN-HM-00792,0.7495,Reject,0,0.6848,0.0
LN-HM-00793,0.1522,Approve,1,0.3339,0.0
LN-HM-00794,0.0,Approve,0,0.4911,0.7173
LN-HM-00795,0.6248,Reject,1,0.7048,0.697
LN-HM-00796,0.5351,Reject,1,0.5757,0.8172
LN-HM-00797,0.6928,Reject,0,0.7019,0.6866
LN-HM-00798,0.6355,Reject,1,0.6693,0.855
LN-HM-00799,0.1997,Approve,0,0.4468,0.8202
LN-HM-00800,0.0,Approve,0,0.3649,0.8333
LN-HM-00801,0.8916,Reject,1,0.711,0.9241
LN-HM-00802,0.1121,Approve,0,0.4569,0.8889
LN-HM-00803,0.6232,Reject,1,0.6325,0.7392
LN-HM-00804,0.6229,Reject,0,0.6878,0.9227
LN-HM-00805,0.2442,Review,0,0.262,0.0
LN-HM-00806,0.6691,Reject,1,0.9764,0.0
LN-HM-00807,0.2381,Reject,1,0.5604,0.8867
LN-HM-00808,0.6725,Reject,0,0.7027,0.8534
LN-HM-00809,0.0675,Approve,0,0.2688,0.8986
LN-HM-00810,0.4101,Reject,0,0.8003,0.7699
LN-HM-00811,0.4281,Reject,1,0.4161,0.8173
LN-HM-00812,0.4598,Reject,1,0.6122,0.8323
LN-HM-00813,0.6547,Reject,1,0.7718,0.0
LN-HM-00814,0.0815,Approve,0,0.3604,0.9337
LN-HM-00815,0.2238,Review,0,0.4022,0.0
LN-HM-00816,0.6209,Reject,1,0.6815,0.728
LN-HM-00817,0.4393,Reject,1,0.8815,0.0
LN-HM-00818,0.4097,Reject,0,0.8411,0.7479
LN-HM-00819,0.0,Approve,0,0.2104,0.0
LN-HM-00820,0.1523,Approve,0,0.2803,0.0
LN-HM-00821,0.4222,Reject,1,0.6793,0.0
LN-HM-00822,0.6401,Reject,1,0.5293,0.8343
LN-HM-00823,0.2556,Reject,1,0.5841,0.8071
LN-HM-00824,0.2626,Reject,1,0.5512,0.6849
LN-HM-00825,0.7362,Reject,1,0.8153,0.855
LN-HM-00826,0.3778,Reject,0,0.4876,0.0
LN-HM-00827,0.4742,Reject,1,0.6902,0.0
LN-HM-00828,0.2969,Review,0,0.4181,0.7167
LN-HM-00829,0.7007,Reject,0,0.7494,0.913
LN-HM-00830,0.1163,Approve,0,0.4258,0.9318
LN-HM-00831,0.5279,Reject,0,0.5218,0.0
LN-HM-00832,0.6715,Reject,0,0.5833,0.9056
LN-HM-00833,0.5032,Reject,0,0.6379,0.8051
LN-HM-00834,1.0,Reject,1,0.7713,0.0
LN-HM-00835,0.3709,Reject,0,0.6628,0.8986
LN-HM-00836,0.23,Reject,1,0.5531,0.6685
LN-HM-00837,0.4517,Reject,1,0.5812,0.8291
LN-HM-00838,0.9844,Reject,1,0.7679,0.841
LN-HM-00839,0.9254,Reject,1,0.755,0.8265
LN-HM-00840,0.2213,Reject,0,0.6241,0.7007
LN-HM-00841,0.5452,Reject,1,0.8185,0.0
LN-HM-00842,0.1072,Approve,0,0.3886,0.9157
LN-HM-00843,0.7073,Reject,1,0.6623,0.7591
LN-HM-00844,0.7671,Reject,1,0.6713,0.0
LN-HM-00845,0.7034,Reject,1,0.7335,0.0
LN-HM-00846,0.7038,Reject,1,0.7224,0.9476
LN-HM-00847,0.3347,Reject,0,0.7022,0.7526
LN-HM-00848,0.9471,Reject,1,0.5218,0.8256
LN-HM-00849,0.0,Approve,0,0.4011,0.7396
LN-HM-00850,0.07,Approve,0,0.4698,0.8438
LN-HM-00851,0.6427,Reject,1,0.7528,0.8837
LN-HM-00852,0.3298,Reject,0,0.6205,0.0
LN-HM-00853,0.5005,Reject,0,0.9762,0.0
LN-HM-00854,0.7592,Reject,1,0.7357,0.9376
LN-HM-00855,0.0547,Approve,0,0.452,0.0
LN-HM-00856,1.0,Reject,1,0.6706,0.8028
LN-HM-00857,0.0,Approve,0,0.2904,0.8854
LN-HM-00858,0.4595,Reject,0,0.6541,0.7047
LN-HM-00859,0.0027,Approve,0,0.3158,0.7321
LN-HM-00860,0.4331,Reject,1,0.5005,0.9169
LN-HM-00861,0.5341,Reject,0,0.4188,0.7671
LN-HM-00862,0.6626,Reject,1,0.8175,0.7551
LN-HM-00863,0.5003,Reject,1,0.5947,0.0
LN-HM-00864,0.7661,Reject,0,0.7289,0.663
LN-HM-00865,0.912,Reject,1,0.8445,0.0
LN-HM-00866,0.5965,Reject,0,0.7864,0.6566
LN-HM-00867,0.5392,Reject,1,1.2922,0.0
LN-HM-00868,0.4621,Reject,1,0.6189,0.7703
LN-HM-00869,0.9419,Reject,1,0.8585,0.9302
LN-HM-00870,0.5185,Reject,0,0.5892,0.7312
LN-HM-00871,0.2127,Review,0,0.4984,0.0
LN-HM-00872,0.5102,Reject,1,0.5052,0.7727
LN-HM-00873,0.4729,Reject,0,0.8259,0.7714
LN-HM-00874,0.9466,Reject,1,1.1753,0.0
LN-HM-00875,0.5221,Reject,0,0.6838,0.9194
LN-HM-00876,0.0,Approve,0,0.4913,0.0
LN-HM-00877,0.9548,Reject,1,0.8701,0.8253
LN-HM-00878,0.328,Review,0,0.5279,0.0
LN-HM-00879,0.4379,Reject,1,0.653,0.8276
LN-HM-00880,0.4576,Reject,1,0.6977,0.8861
LN-HM-00881,0.719,Reject,0,0.6553,0.0
LN-HM-00882,0.1719,Approve,0,0.4216,0.831
LN-HM-00883,0.5358,Reject,1,0.6627,0.7608
LN-HM-00884,0.249,Review,0,0.5132,0.8018
LN-HM-00885,0.657,Reject,1,0.551,0.8893
LN-HM-00886,0.7729,Reject,1,0.5247,0.9474
LN-HM-00887,0.4641,Reject,1,0.6231,0.0
LN-HM-00888,0.1502,Review,1,0.534,0.0
LN-HM-00889,0.0972,Approve,1,0.4146,0.875
LN-HM-00890,0.2398,Review,0,0.5172,0.903
LN-HM-00891,0.38,Review,0,0.5374,0.0
LN-HM-00892,0.4634,Reject,1,0.7265,0.0
LN-HM-00893,0.5917,Reject,1,0.6991,0.7437
LN-HM-00894,0.416,Reject,0,0.6182,0.8193
LN-HM-00895,0.0,Approve,0,0.395,0.7133
LN-HM-00896,0.016,Approve,0,0.351,0.0
LN-HM-00897,0.2955,Reject,0,0.557,0.7304
LN-HM-00898,0.46,Reject,0,1.0213,0.7285
LN-HM-00899,0.0,Approve,0,0.4125,0.7538
LN-HM-00900,0.4951,Reject,0,0.5218,0.8611
LN-HM-00901,0.7113,Reject,1,0.8002,0.8768
LN-HM-00902,0.8385,Reject,1,0.694,0.8727
LN-HM-00903,0.4258,Reject,1,0.6928,0.0
LN-HM-00904,0.6428,Reject,0,0.8507,0.7901
LN-HM-00905,0.0576,Approve,0,0.3106,0.0
LN-HM-00906,0.3877,Reject,0,0.7484,0.755
LN-HM-00907,0.0459,Approve,0,0.3677,0.8269
LN-HM-00908,0.3475,Reject,1,0.6127,0.8
LN-HM-00909,0.2616,Reject,1,0.5949,0.0
LN-HM-00910,0.7799,Reject,1,0.7794,0.8986
LN-HM-00911,0.8654,Reject,1,0.9208,0.7262
LN-HM-00912,0.9753,Reject,1,0.8795,0.0
LN-HM-00913,0.5269,Reject,0,0.8498,0.0
LN-HM-00914,0.4394,Reject,1,0.6289,0.8133
LN-HM-00915,0.4288,Reject,0,0.7855,0.7751
LN-HM-00916,0.3867,Reject,0,0.6677,0.7629
LN-HM-00917,0.7702,Reject,1,0.8212,0.8959
LN-HM-00918,0.5923,Reject,1,1.6499,0.0
LN-HM-00919,0.4214,Reject,0,0.6244,0.8273
LN-HM-00920,0.0,Approve,0,0.487,0.0
LN-HM-00921,0.8116,Reject,1,0.645,0.0
LN-HM-00922,0.5704,Reject,1,0.6904,0.8511
LN-HM-00923,0.6723,Reject,1,0.6997,0.6801
LN-HM-00924,0.6261,Reject,1,0.4704,0.8588
LN-HM-00925,0.4849,Reject,1,0.6265,0.9018
LN-HM-00926,0.4639,Reject,1,0.8359,0.9123
LN-HM-00927,0.0,Approve,0,0.3431,0.7017
LN-HM-00928,0.6169,Reject,1,0.6337,0.8421
LN-HM-00929,0.3066,Reject,1,0.6258,0.7885
LN-HM-00930,0.2445,Review,0,0.3844,0.0
LN-HM-00931,0.9072,Reject,1,0.7531,0.8261
LN-HM-00932,0.4826,Reject,0,0.6639,0.665
LN-HM-00933,0.6911,Reject,1,0.6987,0.9076
LN-HM-00934,0.0,Approve,0,0.2154,0.0
LN-HM-00935,0.4855,Reject,1,0.6278,0.7297
LN-HM-00936,0.1425,Approve,1,0.4805,0.8182
LN-HM-00937,0.4386,Reject,0,0.6797,0.7827
LN-HM-00938,0.3792,Review,0,0.4155,0.862
LN-HM-00939,0.6868,Reject,1,0.4704,0.8818
LN-HM-00940,0.2275,Review,0,0.1741,0.0
LN-HM-00941,0.6114,Reject,1,0.6988,0.6731
LN-HM-00942,0.2902,Review,1,0.5072,0.0
LN-HM-00943,0.2795,Review,0,0.1889,0.0
LN-HM-00944,0.1191,Approve,0,0.2741,0.0
LN-HM-00945,0.9047,Reject,1,0.572,0.9283
LN-HM-00946,0.2331,Reject,0,0.6054,0.0
LN-HM-00947,0.0,Approve,0,0.4425,0.0
LN-HM-00948,0.0,Approve,0,0.4915,0.8654
LN-HM-00949,0.3647,Review,0,0.5486,0.0
LN-HM-00950,0.3686,Review,0,0.437,0.9178
