CUSTOMER_ID,AGE,GENDER,MARITAL_STATUS,CATEGORY,OCCUPATION,GROSS_MONTHLY_INC,MONTHLY_DEDUCTIONS,NET_MONTHLY_INC,AVG_CREDIT_BAL_6M
RET-00304,44,F,Unmarried,OBC,Salaried,63000.0,12000.0,51000.0,92000.0
RET-00305,37,F,Married,GEN,Salaried,162000.0,31000.0,131000.0,247000.0
RET-00306,39,M,Married,GEN,Self-Employed Professional,265000.0,39000.0,226000.0,115000.0
RET-00307,50,F,Unmarried,OBC,Salaried,76000.0,15000.0,61000.0,107000.0
RET-00308,32,F,Unmarried,OBC,Salaried,312000.0,45000.0,267000.0,581000.0
RET-00309,43,M,Unmarried,GEN,Self-Employed Professional,52000.0,5000.0,47000.0,103000.0
RET-00310,35,M,Married,Minority,Salaried,62000.0,14000.0,48000.0,126000.0
RET-00311,35,M,Unmarried,OBC,Salaried,110000.0,26000.0,84000.0,230000.0
RET-00312,48,F,Unmarried,OBC,Self-Employed Professional,45000.0,3000.0,42000.0,86000.0
RET-00313,46,M,Unmarried,GEN,Salaried,109000.0,19000.0,90000.0,153000.0
RET-00314,46,M,Unmarried,GEN,Salaried,54000.0,12000.0,42000.0,42000.0
RET-00315,51,M,Unmarried,ST,Salaried,29000.0,4000.0,25000.0,20000.0
RET-00316,38,F,Married,GEN,Salaried,26000.0,4000.0,22000.0,45000.0
RET-00317,44,M,Married,OBC,Salaried,60000.0,11000.0,49000.0,140000.0
RET-00318,34,F,Unmarried,OBC,Salaried,94000.0,10000.0,84000.0,100000.0
RET-00319,41,F,Married,OBC,Self-Employed Non-Professional,32000.0,2000.0,30000.0,22000.0
RET-00320,36,M,Married,OBC,Salaried,81000.0,10000.0,71000.0,111000.0
RET-00321,38,M,Married,GEN,Salaried,82000.0,12000.0,70000.0,35000.0
RET-00322,43,M,Unmarried,GEN,Salaried,66000.0,11000.0,55000.0,104000.0
RET-00323,29,F,Married,OBC,Self-Employed Non-Professional,42000.0,2000.0,40000.0,25000.0
RET-00324,58,M,Unmarried,SC,Self-Employed Professional,84000.0,9000.0,75000.0,212000.0
RET-00325,27,M,Married,GEN,Salaried,67000.0,10000.0,57000.0,152000.0
RET-00326,25,M,Married,GEN,Salaried,132000.0,19000.0,113000.0,89000.0
RET-00327,49,M,Married,GEN,Salaried,34000.0,3000.0,31000.0,27000.0
RET-00328,45,F,Married,OBC,Salaried,78000.0,16000.0,62000.0,179000.0
RET-00329,44,M,Unmarried,GEN,Salaried,34000.0,5000.0,29000.0,73000.0
RET-00330,44,F,Unmarried,GEN,Salaried,63000.0,8000.0,55000.0,157000.0
RET-00331,37,M,Unmarried,OBC,Salaried,38000.0,8000.0,30000.0,40000.0
RET-00332,29,M,Married,GEN,Salaried,42000.0,4000.0,38000.0,30000.0
RET-00333,38,F,Married,OBC,Salaried,73000.0,17000.0,56000.0,114000.0
RET-00334,31,M,Married,GEN,Salaried,52000.0,11000.0,41000.0,120000.0
RET-00335,47,F,Married,Minority,Salaried,176000.0,22000.0,154000.0,127000.0
RET-00336,36,M,Married,GEN,Self-Employed Non-Professional,148000.0,12000.0,136000.0,346000.0
RET-00337,29,M,Unmarried,GEN,Self-Employed Professional,119000.0,12000.0,107000.0,150000.0
RET-00338,34,M,Married,Minority,Self-Employed Non-Professional,117000.0,11000.0,106000.0,84000.0
RET-00339,42,F,Married,GEN,Salaried,79000.0,15000.0,64000.0,105000.0
RET-00340,32,F,Unmarried,OBC,Salaried,160000.0,32000.0,128000.0,220000.0
RET-00341,29,M,Married,GEN,Self-Employed Professional,61000.0,7000.0,54000.0,28000.0
RET-00342,40,M,Unmarried,GEN,Salaried,261000.0,33000.0,228000.0,384000.0
RET-00343,40,M,Unmarried,OBC,Salaried,42000.0,5000.0,37000.0,78000.0
RET-00344,32,M,Married,Minority,Salaried,37000.0,8000.0,29000.0,70000.0
RET-00345,33,F,Married,GEN,Salaried,32000.0,7000.0,25000.0,19000.0
RET-00346,40,M,Unmarried,OBC,Self-Employed Professional,35000.0,4000.0,31000.0,83000.0
RET-00347,23,F,Married,OBC,Self-Employed Professional,28000.0,3000.0,25000.0,23000.0
RET-00348,23,M,Married,GEN,Self-Employed Non-Professional,83000.0,6000.0,77000.0,165000.0
RET-00349,30,F,Unmarried,OBC,Self-Employed Non-Professional,122000.0,8000.0,114000.0,215000.0
RET-00350,35,M,Married,GEN,Salaried,75000.0,12000.0,63000.0,170000.0
RET-00351,41,M,Married,GEN,Salaried,32000.0,5000.0,27000.0,16000.0
RET-00352,52,F,Unmarried,GEN,Salaried,55000.0,6000.0,49000.0,48000.0
RET-00353,46,M,Unmarried,ST,Salaried,121000.0,21000.0,100000.0,80000.0
RET-00354,36,F,Married,GEN,Salaried,60000.0,8000.0,52000.0,69000.0
RET-00355,37,F,Married,OBC,Salaried,45000.0,5000.0,40000.0,54000.0
RET-00356,27,M,Married,GEN,Salaried,29000.0,6000.0,23000.0,17000.0
RET-00357,37,M,Married,GEN,Self-Employed Professional,57000.0,8000.0,49000.0,88000.0
RET-00358,35,M,Unmarried,OBC,Salaried,48000.0,11000.0,37000.0,29000.0
RET-00359,41,M,Unmarried,SC,Salaried,69000.0,17000.0,52000.0,36000.0
RET-00360,29,M,Unmarried,GEN,Salaried,97000.0,22000.0,75000.0,44000.0
RET-00361,43,M,Married,GEN,Self-Employed Non-Professional,62000.0,6000.0,56000.0,158000.0
RET-00362,53,M,Married,Minority,Self-Employed Professional,82000.0,10000.0,72000.0,107000.0
RET-00363,36,M,Married,GEN,Salaried,97000.0,11000.0,86000.0,104000.0
RET-00364,42,M,Married,OBC,Self-Employed Non-Professional,35000.0,2000.0,33000.0,56000.0
RET-00365,44,M,Married,OBC,Salaried,227000.0,27000.0,200000.0,179000.0
RET-00366,33,M,Married,OBC,Self-Employed Non-Professional,47000.0,2000.0,45000.0,68000.0
RET-00367,40,M,Married,Minority,Salaried,100000.0,21000.0,79000.0,77000.0
RET-00368,38,M,Unmarried,OBC,Salaried,37000.0,5000.0,32000.0,40000.0
RET-00369,38,M,Unmarried,GEN,Salaried,78000.0,15000.0,63000.0,177000.0
RET-00370,30,M,Married,GEN,Salaried,80000.0,8000.0,72000.0,63000.0
RET-00371,38,M,Married,GEN,Self-Employed Non-Professional,198000.0,20000.0,178000.0,300000.0
RET-00372,42,F,Unmarried,GEN,Self-Employed Professional,64000.0,8000.0,56000.0,121000.0
RET-00373,52,M,Unmarried,Minority,Salaried,159000.0,40000.0,119000.0,333000.0
RET-00374,47,M,Married,GEN,Salaried,87000.0,21000.0,66000.0,185000.0
RET-00375,59,F,Unmarried,OBC,Salaried,222000.0,27000.0,195000.0,218000.0
RET-00376,30,F,Unmarried,OBC,Salaried,25000.0,6000.0,19000.0,54000.0
RET-00377,46,M,Married,SC,Self-Employed Non-Professional,98000.0,6000.0,92000.0,122000.0
RET-00378,39,M,Married,OBC,Salaried,25000.0,5000.0,20000.0,55000.0
RET-00379,59,M,Married,OBC,Salaried,71000.0,13000.0,58000.0,43000.0
RET-00380,29,M,Married,GEN,Self-Employed Non-Professional,135000.0,17000.0,118000.0,118000.0
RET-00381,29,F,Married,OBC,Salaried,174000.0,26000.0,148000.0,103000.0
RET-00382,32,M,Unmarried,GEN,Salaried,114000.0,13000.0,101000.0,126000.0
RET-00383,21,F,Unmarried,Minority,Salaried,61000.0,10000.0,51000.0,137000.0
RET-00384,32,M,Married,GEN,Salaried,101000.0,18000.0,83000.0,75000.0
RET-00385,30,F,Married,GEN,Salaried,331000.0,61000.0,270000.0,287000.0
RET-00386,39,M,Unmarried,GEN,Salaried,77000.0,17000.0,60000.0,62000.0
RET-00387,41,M,Married,SC,Self-Employed Professional,130000.0,18000.0,112000.0,133000.0
RET-00388,56,M,Married,OBC,Self-Employed Professional,57000.0,6000.0,51000.0,28000.0
RET-00389,47,M,Unmarried,GEN,Self-Employed Professional,139000.0,20000.0,119000.0,186000.0
RET-00390,32,M,Married,GEN,Self-Employed Non-Professional,126000.0,12000.0,114000.0,335000.0
RET-00391,29,F,Married,GEN,Salaried,51000.0,8000.0,43000.0,70000.0
RET-00392,42,M,Married,GEN,Salaried,117000.0,22000.0,95000.0,241000.0
RET-00393,24,F,Married,OBC,Self-Employed Professional,120000.0,12000.0,108000.0,208000.0
RET-00394,56,M,Married,GEN,Salaried,114000.0,20000.0,94000.0,50000.0
RET-00395,49,M,Married,OBC,Salaried,71000.0,11000.0,60000.0,118000.0
RET-00396,33,F,Married,GEN,Salaried,153000.0,32000.0,121000.0,347000.0
RET-00397,21,M,Married,Minority,Self-Employed Professional,42000.0,4000.0,38000.0,72000.0
RET-00398,51,M,Married,GEN,Salaried,74000.0,12000.0,62000.0,113000.0
RET-00399,36,M,Married,OBC,Salaried,78000.0,15000.0,63000.0,137000.0
RET-00400,50,M,Married,OBC,Salaried,148000.0,36000.0,112000.0,300000.0
RET-00401,22,F,Unmarried,GEN,Self-Employed Professional,41000.0,2000.0,39000.0,75000.0
RET-00402,32,M,Married,GEN,Salaried,85000.0,10000.0,75000.0,114000.0
RET-00403,38,M,Unmarried,GEN,Salaried,54000.0,8000.0,46000.0,27000.0
RET-00404,38,F,Married,GEN,Self-Employed Professional,78000.0,6000.0,72000.0,56000.0
RET-00405,33,M,Married,GEN,Self-Employed Professional,93000.0,11000.0,82000.0,174000.0
RET-00406,44,M,Unmarried,GEN,Salaried,34000.0,6000.0,28000.0,57000.0
RET-00407,27,F,Married,GEN,Salaried,156000.0,31000.0,125000.0,137000.0
RET-00408,36,M,Unmarried,GEN,Salaried,95000.0,21000.0,74000.0,170000.0
RET-00409,39,F,Married,GEN,Self-Employed Non-Professional,44000.0,5000.0,39000.0,47000.0
RET-00410,43,M,Married,GEN,Salaried,60000.0,13000.0,47000.0,59000.0
RET-00411,45,F,Unmarried,GEN,Salaried,179000.0,38000.0,141000.0,92000.0
RET-00412,26,F,Married,OBC,Salaried,94000.0,21000.0,73000.0,137000.0
RET-00413,22,M,Married,OBC,Self-Employed Professional,41000.0,4000.0,37000.0,45000.0
RET-00414,50,M,Unmarried,Minority,Self-Employed Professional,46000.0,3000.0,43000.0,110000.0
RET-00415,41,M,Unmarried,GEN,Salaried,106000.0,17000.0,89000.0,223000.0
RET-00416,30,F,Married,GEN,Salaried,114000.0,16000.0,98000.0,80000.0
RET-00417,53,M,Married,GEN,Self-Employed Non-Professional,91000.0,5000.0,86000.0,77000.0
RET-00418,39,M,Married,OBC,Self-Employed Professional,61000.0,3000.0,58000.0,76000.0
RET-00419,49,M,Married,OBC,Self-Employed Non-Professional,119000.0,9000.0,110000.0,215000.0
RET-00420,38,F,Married,GEN,Self-Employed Non-Professional,61000.0,7000.0,54000.0,73000.0
RET-00421,58,M,Unmarried,SC,Salaried,44000.0,6000.0,38000.0,52000.0
RET-00422,55,M,Married,OBC,Salaried,189000.0,36000.0,153000.0,130000.0
RET-00423,35,M,Unmarried,Minority,Self-Employed Professional,98000.0,6000.0,92000.0,123000.0
RET-00424,47,M,Married,GEN,Salaried,46000.0,9000.0,37000.0,62000.0
RET-00425,44,M,Married,GEN,Salaried,79000.0,8000.0,71000.0,210000.0
RET-00426,51,M,Unmarried,GEN,Salaried,74000.0,12000.0,62000.0,161000.0
RET-00427,28,F,Married,GEN,Self-Employed Non-Professional,59000.0,7000.0,52000.0,129000.0
RET-00428,44,F,Married,Minority,Salaried,84000.0,21000.0,63000.0,120000.0
RET-00429,48,M,Married,GEN,Salaried,42000.0,10000.0,32000.0,45000.0
RET-00430,21,M,Unmarried,OBC,Self-Employed Professional,124000.0,18000.0,106000.0,280000.0
RET-00431,26,M,Married,GEN,Self-Employed Non-Professional,73000.0,4000.0,69000.0,94000.0
RET-00432,21,M,Married,GEN,Self-Employed Non-Professional,28000.0,4000.0,24000.0,48000.0
RET-00433,35,M,Unmarried,GEN,Salaried,64000.0,10000.0,54000.0,62000.0
RET-00434,45,M,Married,GEN,Salaried,51000.0,10000.0,41000.0,100000.0
RET-00435,53,M,Unmarried,OBC,Salaried,25000.0,3000.0,22000.0,39000.0
RET-00436,38,F,Married,Minority,Self-Employed Non-Professional,67000.0,7000.0,60000.0,164000.0
RET-00437,54,F,Married,OBC,Salaried,136000.0,32000.0,104000.0,200000.0
RET-00438,24,M,Unmarried,OBC,Self-Employed Professional,69000.0,10000.0,59000.0,54000.0
RET-00439,21,M,Unmarried,GEN,Salaried,112000.0,25000.0,87000.0,259000.0
RET-00440,37,F,Unmarried,SC,Salaried,74000.0,13000.0,61000.0,107000.0
RET-00441,41,F,Unmarried,GEN,Salaried,56000.0,7000.0,49000.0,55000.0
RET-00442,37,M,Married,Minority,Self-Employed Non-Professional,47000.0,6000.0,41000.0,54000.0
RET-00443,21,M,Married,OBC,Self-Employed Non-Professional,34000.0,4000.0,30000.0,24000.0
RET-00444,37,M,Married,GEN,Self-Employed Non-Professional,127000.0,7000.0,120000.0,82000.0
RET-00445,24,M,Unmarried,GEN,Salaried,113000.0,15000.0,98000.0,159000.0
RET-00446,44,M,Unmarried,Minority,Self-Employed Professional,62000.0,9000.0,53000.0,153000.0
RET-00447,41,M,Unmarried,GEN,Self-Employed Non-Professional,25000.0,3000.0,22000.0,18000.0
RET-00448,28,M,Married,GEN,Salaried,97000.0,11000.0,86000.0,237000.0
RET-00449,32,M,Married,GEN,Self-Employed Non-Professional,42000.0,3000.0,39000.0,97000.0
RET-00450,27,M,Married,OBC,Salaried,80000.0,10000.0,70000.0,176000.0
RET-00451,37,F,Unmarried,GEN,Self-Employed Non-Professional,29000.0,3000.0,26000.0,59000.0
RET-00452,47,M,Married,SC,Self-Employed Professional,77000.0,8000.0,69000.0,137000.0
RET-00453,28,M,Unmarried,Minority,Salaried,68000.0,11000.0,57000.0,46000.0
RET-00454,43,M,Married,Minority,Salaried,25000.0,4000.0,21000.0,41000.0
RET-00455,32,M,Married,GEN,Salaried,193000.0,40000.0,153000.0,211000.0
RET-00456,30,M,Married,OBC,Salaried,60000.0,13000.0,47000.0,36000.0
RET-00457,36,M,Married,GEN,Salaried,63000.0,12000.0,51000.0,128000.0
RET-00458,27,M,Married,OBC,Self-Employed Professional,101000.0,13000.0,88000.0,164000.0
RET-00459,32,M,Married,SC,Salaried,71000.0,7000.0,64000.0,151000.0
RET-00460,26,M,Married,OBC,Salaried,91000.0,16000.0,75000.0,127000.0
RET-00461,57,F,Married,ST,Self-Employed Non-Professional,37000.0,4000.0,33000.0,62000.0
RET-00462,38,M,Unmarried,SC,Salaried,67000.0,9000.0,58000.0,132000.0
RET-00463,31,M,Unmarried,GEN,Self-Employed Non-Professional,25000.0,4000.0,21000.0,23000.0
RET-00464,40,M,Married,OBC,Salaried,63000.0,11000.0,52000.0,136000.0
RET-00465,36,M,Married,GEN,Self-Employed Non-Professional,174000.0,16000.0,158000.0,245000.0
RET-00466,35,M,Married,GEN,Salaried,30000.0,4000.0,26000.0,59000.0
RET-00467,44,M,Unmarried,GEN,Self-Employed Professional,59000.0,9000.0,50000.0,66000.0
RET-00468,45,F,Married,Minority,Self-Employed Professional,25000.0,2000.0,23000.0,52000.0
RET-00469,32,F,Married,GEN,Self-Employed Non-Professional,73000.0,10000.0,63000.0,38000.0
RET-00470,32,M,Unmarried,OBC,Salaried,97000.0,17000.0,80000.0,226000.0
RET-00471,35,F,Married,OBC,Salaried,92000.0,23000.0,69000.0,170000.0
RET-00472,21,M,Unmarried,SC,Self-Employed Non-Professional,51000.0,3000.0,48000.0,104000.0
RET-00473,22,F,Married,OBC,Salaried,25000.0,6000.0,19000.0,25000.0
RET-00474,51,M,Married,GEN,Salaried,35000.0,4000.0,31000.0,81000.0
RET-00475,54,M,Married,OBC,Salaried,155000.0,30000.0,125000.0,302000.0
RET-00476,35,M,Unmarried,OBC,Salaried,124000.0,17000.0,107000.0,175000.0
RET-00477,43,M,Unmarried,OBC,Salaried,69000.0,11000.0,58000.0,58000.0
RET-00478,41,F,Married,GEN,Salaried,81000.0,16000.0,65000.0,61000.0
RET-00479,65,F,Married,GEN,Salaried,39000.0,7000.0,32000.0,55000.0
RET-00480,49,M,Married,Minority,Salaried,159000.0,28000.0,131000.0,322000.0
RET-00481,36,F,Unmarried,GEN,Salaried,48000.0,11000.0,37000.0,85000.0
RET-00482,28,F,Married,GEN,Self-Employed Professional,95000.0,10000.0,85000.0,147000.0
RET-00483,21,M,Unmarried,GEN,Self-Employed Non-Professional,33000.0,3000.0,30000.0,30000.0
RET-00484,40,M,Married,GEN,Salaried,66000.0,16000.0,50000.0,55000.0
RET-00485,30,M,Married,GEN,Self-Employed Non-Professional,155000.0,21000.0,134000.0,86000.0
RET-00486,23,M,Married,OBC,Self-Employed Non-Professional,41000.0,4000.0,37000.0,35000.0
RET-00487,31,M,Unmarried,Minority,Self-Employed Professional,115000.0,8000.0,107000.0,57000.0
RET-00488,27,M,Unmarried,GEN,Self-Employed Non-Professional,38000.0,6000.0,32000.0,70000.0
RET-00489,54,M,Married,GEN,Salaried,43000.0,7000.0,36000.0,71000.0
RET-00490,46,M,Married,OBC,Self-Employed Non-Professional,73000.0,10000.0,63000.0,187000.0
RET-00491,37,F,Married,GEN,Self-Employed Professional,131000.0,7000.0,124000.0,298000.0
RET-00492,52,M,Married,Minority,Salaried,61000.0,14000.0,47000.0,52000.0
RET-00493,38,M,Unmarried,GEN,Self-Employed Professional,106000.0,13000.0,93000.0,211000.0
RET-00494,29,M,Married,GEN,Salaried,145000.0,25000.0,120000.0,64000.0
RET-00495,53,M,Unmarried,OBC,Salaried,46000.0,7000.0,39000.0,116000.0
RET-00496,43,M,Unmarried,SC,Salaried,29000.0,3000.0,26000.0,53000.0
RET-00497,27,M,Unmarried,OBC,Self-Employed Professional,59000.0,3000.0,56000.0,45000.0
RET-00498,36,M,Unmarried,GEN,Self-Employed Professional,157000.0,9000.0,148000.0,258000.0
RET-00499,29,M,Married,GEN,Salaried,45000.0,10000.0,35000.0,100000.0
RET-00500,24,M,Unmarried,Minority,Salaried,134000.0,24000.0,110000.0,289000.0
RET-00501,47,M,Married,SC,Salaried,62000.0,8000.0,54000.0,67000.0
RET-00502,57,M,Married,GEN,Salaried,210000.0,22000.0,188000.0,280000.0
RET-00503,24,M,Unmarried,SC,Self-Employed Non-Professional,281000.0,38000.0,243000.0,640000.0
RET-00504,43,M,Married,OBC,Self-Employed Non-Professional,136000.0,9000.0,127000.0,349000.0
RET-00505,31,M,Unmarried,OBC,Self-Employed Professional,27000.0,4000.0,23000.0,64000.0
RET-00506,33,F,Unmarried,GEN,Self-Employed Non-Professional,25000.0,2000.0,23000.0,66000.0
RET-00507,32,M,Unmarried,SC,Self-Employed Non-Professional,76000.0,11000.0,65000.0,114000.0
RET-00508,29,F,Married,GEN,Salaried,126000.0,23000.0,103000.0,273000.0
RET-00509,38,F,Unmarried,OBC,Salaried,99000.0,15000.0,84000.0,115000.0
RET-00510,29,M,Married,GEN,Salaried,47000.0,7000.0,40000.0,104000.0
RET-00511,40,M,Unmarried,SC,Salaried,30000.0,4000.0,26000.0,36000.0
RET-00512,37,M,Married,GEN,Self-Employed Professional,128000.0,12000.0,116000.0,234000.0
RET-00513,35,M,Married,GEN,Salaried,223000.0,47000.0,176000.0,294000.0
RET-00514,28,M,Married,GEN,Self-Employed Non-Professional,49000.0,6000.0,43000.0,117000.0
RET-00515,32,M,Married,GEN,Salaried,120000.0,28000.0,92000.0,61000.0
RET-00516,45,M,Married,GEN,Self-Employed Professional,349000.0,37000.0,312000.0,896000.0
RET-00517,43,M,Married,GEN,Salaried,65000.0,15000.0,50000.0,83000.0
RET-00518,28,F,Married,Minority,Salaried,66000.0,14000.0,52000.0,89000.0
RET-00519,38,M,Unmarried,OBC,Self-Employed Professional,102000.0,9000.0,93000.0,239000.0
RET-00520,45,F,Married,OBC,Self-Employed Non-Professional,62000.0,9000.0,53000.0,115000.0
RET-00521,21,F,Married,GEN,Self-Employed Non-Professional,163000.0,13000.0,150000.0,433000.0
RET-00522,43,F,Married,GEN,Self-Employed Professional,57000.0,5000.0,52000.0,97000.0
RET-00523,31,F,Unmarried,GEN,Salaried,72000.0,9000.0,63000.0,119000.0
RET-00524,43,M,Married,SC,Salaried,31000.0,7000.0,24000.0,70000.0
RET-00525,30,M,Married,GEN,Self-Employed Non-Professional,63000.0,6000.0,57000.0,161000.0
RET-00526,21,M,Married,SC,Salaried,40000.0,9000.0,31000.0,32000.0
RET-00527,21,M,Married,GEN,Self-Employed Professional,90000.0,8000.0,82000.0,104000.0
RET-00528,38,F,Married,Minority,Salaried,27000.0,3000.0,24000.0,50000.0
RET-00529,40,F,Married,GEN,Salaried,132000.0,15000.0,117000.0,333000.0
RET-00530,28,M,Unmarried,GEN,Salaried,43000.0,9000.0,34000.0,65000.0
RET-00531,44,M,Married,OBC,Self-Employed Non-Professional,213000.0,28000.0,185000.0,431000.0
RET-00532,21,M,Married,Minority,Self-Employed Non-Professional,166000.0,21000.0,145000.0,107000.0
RET-00533,37,M,Married,OBC,Self-Employed Non-Professional,101000.0,11000.0,90000.0,163000.0
RET-00534,25,M,Married,GEN,Salaried,29000.0,5000.0,24000.0,21000.0
RET-00535,31,M,Unmarried,OBC,Salaried,50000.0,10000.0,40000.0,46000.0
RET-00536,38,F,Married,Minority,Self-Employed Non-Professional,43000.0,6000.0,37000.0,34000.0
RET-00537,29,M,Unmarried,GEN,Salaried,46000.0,5000.0,41000.0,38000.0
RET-00538,34,F,Unmarried,GEN,Salaried,188000.0,37000.0,151000.0,450000.0
RET-00539,48,M,Married,SC,Salaried,67000.0,15000.0,52000.0,65000.0
RET-00540,32,F,Unmarried,ST,Salaried,49000.0,6000.0,43000.0,82000.0
RET-00541,46,M,Married,OBC,Salaried,47000.0,11000.0,36000.0,20000.0
RET-00542,26,F,Unmarried,Minority,Self-Employed Non-Professional,53000.0,7000.0,46000.0,116000.0
RET-00543,43,M,Married,GEN,Self-Employed Non-Professional,101000.0,15000.0,86000.0,189000.0
RET-00544,52,M,Married,OBC,Salaried,28000.0,5000.0,23000.0,25000.0
RET-00545,21,M,Married,OBC,Salaried,78000.0,11000.0,67000.0,40000.0
RET-00546,30,F,Married,OBC,Self-Employed Professional,94000.0,9000.0,85000.0,101000.0
RET-00547,43,M,Married,SC,Salaried,26000.0,5000.0,21000.0,44000.0
RET-00548,35,M,Married,Minority,Self-Employed Non-Professional,31000.0,4000.0,27000.0,15000.0
RET-00549,41,M,Married,GEN,Salaried,71000.0,17000.0,54000.0,37000.0
RET-00550,31,M,Married,GEN,Salaried,174000.0,40000.0,134000.0,204000.0
RET-00551,38,F,Married,GEN,Self-Employed Professional,150000.0,13000.0,137000.0,129000.0
RET-00552,36,M,Married,OBC,Self-Employed Professional,51000.0,4000.0,47000.0,98000.0
RET-00553,49,M,Married,GEN,Salaried,170000.0,27000.0,143000.0,134000.0
RET-00554,40,F,Married,SC,Salaried,60000.0,8000.0,52000.0,155000.0
RET-00555,41,F,Married,GEN,Salaried,60000.0,8000.0,52000.0,83000.0
RET-00556,33,F,Married,GEN,Salaried,77000.0,9000.0,68000.0,59000.0
RET-00557,33,M,Married,OBC,Salaried,121000.0,25000.0,96000.0,66000.0
RET-00558,33,M,Unmarried,OBC,Self-Employed Non-Professional,51000.0,5000.0,46000.0,71000.0
RET-00559,41,M,Married,GEN,Salaried,58000.0,8000.0,50000.0,126000.0
RET-00560,33,F,Married,OBC,Salaried,35000.0,8000.0,27000.0,43000.0
RET-00561,40,M,Married,GEN,Self-Employed Professional,90000.0,7000.0,83000.0,71000.0
RET-00562,58,M,Married,GEN,Salaried,128000.0,14000.0,114000.0,196000.0
RET-00563,46,M,Married,GEN,Self-Employed Non-Professional,133000.0,20000.0,113000.0,152000.0
RET-00564,34,M,Married,OBC,Self-Employed Professional,32000.0,3000.0,29000.0,51000.0
RET-00565,50,F,Married,GEN,Salaried,58000.0,8000.0,50000.0,74000.0
RET-00566,33,M,Married,Minority,Self-Employed Non-Professional,154000.0,11000.0,143000.0,303000.0
RET-00567,21,M,Unmarried,OBC,Salaried,84000.0,18000.0,66000.0,166000.0
RET-00568,27,F,Married,GEN,Self-Employed Professional,75000.0,6000.0,69000.0,187000.0
RET-00569,21,M,Married,GEN,Self-Employed Non-Professional,74000.0,8000.0,66000.0,155000.0
RET-00570,34,M,Unmarried,GEN,Self-Employed Non-Professional,101000.0,12000.0,89000.0,123000.0
RET-00571,38,F,Married,OBC,Salaried,87000.0,20000.0,67000.0,109000.0
RET-00572,54,F,Unmarried,OBC,Salaried,52000.0,8000.0,44000.0,93000.0
RET-00573,41,M,Unmarried,SC,Salaried,124000.0,22000.0,102000.0,107000.0
RET-00574,35,M,Married,GEN,Self-Employed Professional,36000.0,2000.0,34000.0,77000.0
RET-00575,46,M,Married,GEN,Self-Employed Non-Professional,162000.0,21000.0,141000.0,300000.0
RET-00576,21,F,Unmarried,GEN,Salaried,43000.0,10000.0,33000.0,71000.0
RET-00577,40,F,Unmarried,GEN,Salaried,102000.0,14000.0,88000.0,117000.0
RET-00578,45,M,Unmarried,GEN,Self-Employed Non-Professional,66000.0,10000.0,56000.0,112000.0
RET-00579,23,M,Married,Minority,Salaried,55000.0,6000.0,49000.0,49000.0
RET-00580,49,M,Married,OBC,Salaried,165000.0,32000.0,133000.0,130000.0
